"k","ncluster","alpha"
194,15,2.10525497377584
181,25,6.52066451579027
188,21,5.76331735082444
193,15,5.16011139710955
167,18,4.56601991698742
155,10,2.24545975200888
151,13,3.8812295872204
186,16,5.7940037582992
200,10,2.45318868074101
172,8,3.29613227075207
181,11,2.23160178234595
185,9,1.59190983487521
187,17,4.61047802616646
176,20,5.17956465982131
150,15,3.27747630775847
160,9,2.58966496357658
144,11,1.76105587438726
168,17,2.77730345331806
178,17,3.54818365334722
189,13,2.4976196294507
193,14,2.2759391525478
171,13,4.78356361743122
181,17,6.13027423988692
176,12,4.8646722235145
156,15,5.08865553677628
179,17,7.04849470234437
196,15,5.66990655015779
194,15,2.80835387940141
189,23,4.25350600882348
180,12,2.05325378779182
183,16,4.44502352582415
200,18,3.39328969797994
198,18,3.40476100033966
191,22,4.00100755337205
200,19,5.89053110925813
188,28,8.8293473664014
191,15,3.81293223079991
183,12,3.33085489196355
191,13,4.37417787644965
197,21,4.04983062983839
191,18,4.61264514891349
193,23,6.71793429634508
193,17,4.37333807021339
179,19,7.05270468133573
171,19,5.95649035295165
195,11,1.58880100550915
194,11,3.01599655110433
199,13,4.40544405320926
185,20,3.94503508508978
174,18,5.66156129318397
196,19,5.93042196572994
193,13,2.77992410171981
170,20,6.31848365508798
192,14,3.88685547582071
189,19,5.66106666222652
193,14,3.33303874713991
162,11,3.62302795930213
185,16,4.00815825311468
180,14,4.12190558064925
174,11,1.73218178592146
177,18,3.58881962202874
189,9,1.71093826240826
186,14,4.72759736817284
188,17,4.54818466420243
152,13,3.57595092019611
195,13,3.85571375913735
189,16,2.22579854690726
183,16,3.78052371191681
146,21,6.26368331929056
159,23,4.70132056880632
192,16,2.50105263989371
196,17,3.22930290714782
195,17,2.62878309330668
186,15,3.67517813478105
188,10,2.54016279640039
183,23,7.29811879016796
198,25,7.99978766676078
173,19,4.84300335242159
186,18,5.66623298082465
200,15,3.19255183959884
181,10,4.08512945101627
198,20,6.00732569692472
185,14,5.69973028750494
186,21,5.26937068436203
189,13,2.64601202505181
146,12,2.4393339791357
195,15,3.35576295973629
167,9,1.33256466370975
189,12,1.76103767404003
197,14,3.69681626308524
199,12,3.88397418435499
184,13,2.529754758319
177,10,2.40919716154095
195,10,2.629355759699
192,15,5.87739567650662
189,22,7.16573312536818
172,17,4.47618198176487
200,13,2.98357262829146
165,8,1.85701388423759
159,11,2.30295203472246
186,11,3.01588901920471
187,13,3.78910127330727
191,17,3.63950587395854
200,17,3.643048714159
185,19,6.73219700948591
181,13,5.48173142960267
190,18,6.98549385070365
197,18,7.08045872847182
168,17,3.86435207326817
173,16,2.85335464849143
172,12,2.27299372086983
173,12,2.0408686936487
199,17,3.51235187572344
184,16,3.0017012439831
183,15,3.47792009292712
200,10,2.31695365699768
198,21,4.12978137158729
194,13,1.97595079675401
173,14,3.15441020407893
191,15,3.51607413265375
173,11,2.66206918850949
179,14,4.38680496676652
182,21,6.71928250769233
189,16,2.80848842916007
171,15,3.37797383204782
195,15,4.71692162776375
193,20,9.41115360379154
197,20,4.80004113646563
190,13,2.82190133122719
154,9,1.49115749211756
189,9,2.06477185402996
165,12,4.78360659303965
163,13,3.01470981352484
195,13,4.02179498326151
150,12,2.31792785197821
174,15,4.71538898042895
188,13,1.7221193460033
172,20,7.33245161265171
192,20,7.71942321471118
199,14,4.7604315873715
172,27,10.1289360869417
195,22,5.20311355976513
188,15,3.57361617742074
197,16,3.43215663103635
192,13,2.67682694720855
195,15,3.39001976051007
200,13,2.15625946026796
189,16,3.36227513519597
187,21,7.3534605529115
153,16,3.54936338413505
185,11,2.37846327903067
199,13,3.60659192959492
191,17,3.402376684965
181,17,5.53058940993376
192,11,2.6803611826872
186,21,4.56825207097908
197,12,1.50059595257888
189,10,1.53962945524117
184,10,2.11003543983186
185,14,2.16314552811605
162,9,1.82638564538475
185,14,3.17620701779901
197,18,6.4853628808542
195,17,3.09843312334577
183,12,2.23354767838377
183,10,3.13945535395702
189,16,4.58924574217991
143,12,5.27326312218915
191,19,3.27723051365702
188,21,4.13186404572971
194,14,4.23797209503391
188,17,3.22027053474065
170,19,6.47992034777019
187,16,3.85407423200772
176,17,3.57157806462492
189,14,3.24830383352134
199,15,4.10274872278781
174,15,4.38407184770925
179,18,7.54194484122034
191,16,4.32876553700795
172,14,3.13646059804565
153,10,4.1104137401743
200,12,3.45499665191598
194,17,5.61123045280288
184,17,3.20261315393349
195,12,2.26138770595985
167,17,3.46264113785665
163,13,4.37509217802525
195,20,6.43833010607466
180,17,4.78556961864236
194,14,3.8208372407619
183,12,4.239043848108
191,10,2.02071245545511
200,18,4.11748857773168
167,12,2.99415852241605
175,12,4.04064450089058
188,14,3.86543836081152
161,17,4.03266789970977
177,16,4.60783866791277
197,14,3.87980442825527
184,15,2.53868295823786
200,10,2.90831394270269
173,10,0.928713892233076
190,9,0.999776020412788
192,17,4.99697831549431
190,20,5.63733279223928
195,27,9.41757026284169
193,14,2.18578977046941
183,18,4.93508128005446
191,14,4.0200806756062
191,16,4.92750180451679
166,11,2.15799530247935
195,11,1.8063636838099
163,14,3.55727189740671
171,18,4.90992909334197
164,15,4.73853096492197
173,13,3.48813505401092
149,11,2.49039818220656
159,12,4.81832296700436
190,16,2.15389561758621
197,14,2.50509844259569
179,16,4.14703556093002
188,14,2.63699937848319
195,14,1.87105887707468
200,14,2.97115619713779
174,10,1.80229661559137
199,13,2.15604250412323
180,16,3.27899120448274
174,13,4.42285659455903
199,15,4.8096299388121
190,17,5.22394181006934
175,19,5.42156055228832
183,15,3.5765710059405
197,15,4.24611358102838
182,16,3.04531630559874
177,12,2.17458983177663
194,12,3.73304531325074
178,17,3.20847680840416
184,16,2.54343864345985
187,16,3.70061729419301
196,16,2.97395898604763
195,15,5.5295662532151
188,14,3.48553193772411
154,14,3.18468482166266
194,10,3.04066685726683
191,16,4.53777399208541
168,12,3.43459055619574
197,19,5.96730495036048
199,18,4.98647745630203
169,13,3.88890805903798
190,15,4.13964248665789
193,13,2.28740193453712
195,16,3.4731718308094
200,18,4.92228313560108
162,19,4.80620707562103
197,13,2.16281123632211
192,17,4.40264757173415
156,15,2.89158208515094
192,14,2.50802188245911
186,13,3.5824735534025
179,12,2.51948580871523
200,12,2.19784236797079
188,9,1.03767108598263
199,17,5.37037426135447
178,20,5.54504441615519
187,15,2.68520221643004
167,12,4.66335395835865
199,10,2.50326051862428
130,14,3.47906374908333
197,19,6.07246436512872
194,13,2.86027874866851
200,16,4.33779761211989
195,11,2.5141010759652
175,18,5.11116223497769
151,15,3.47416828613685
189,13,2.80804905025784
185,15,2.48062197064639
179,16,5.44997975021152
195,15,3.95703159438976
199,11,2.10493195743292
192,11,1.9405264493657
192,11,1.43150135129647
193,18,4.0338398098488
156,11,1.47473090659155
185,14,3.2417269253357
198,14,3.66501634467084
196,24,6.28393863304088
184,18,5.18131597110816
196,13,3.20393791039804
160,19,4.39649102990279
192,20,7.75541840640397
198,20,4.95522909059128
190,17,5.34539754964079
192,17,4.81901256503284
167,20,5.48898255406491
156,11,5.16314206725901
196,21,5.71143324965609
195,11,2.93539995867529
198,15,2.87277942956703
200,12,3.11665125786577
175,11,3.12336282762187
188,10,0.711733766962613
176,12,2.01639974469671
184,11,2.36861020584213
189,13,4.56042862309329
183,17,5.07330650265864
195,15,2.97326331221342
159,10,2.21546913939858
175,13,3.56891903724137
193,14,3.69040939003498
178,14,3.04406061939994
199,9,1.74090508455333
193,16,2.81893082526618
173,15,4.28054927659436
192,10,3.21512547524447
185,14,4.67319808759138
199,10,2.88420165211411
190,13,2.64390294938735
188,11,3.10696307556523
200,9,2.11895069876986
152,12,7.19278378086862
182,17,5.22804902825411
184,12,5.31818219215377
186,11,2.61152205465134
167,15,2.10630214905391
188,17,4.87310882984209
198,14,2.62303974336026
155,19,5.69620656786388
187,14,2.28286814792782
193,16,2.75342774263953
146,15,4.18421163708279
194,11,3.82570877849247
190,11,3.15605772685485
200,15,3.14363103417863
181,18,3.2289814136066
200,15,5.33278701408579
197,14,2.98528519477669
183,12,2.50425090771868
168,18,5.77291890346169
181,21,5.7339546392254
192,16,4.21171938666339
196,15,4.43880776878857
177,17,4.25496413335164
189,14,2.87402374408888
175,16,2.6977912529816
173,16,2.92328157245493
198,15,3.55637038242312
197,23,3.89960721069814
167,18,4.83483935807905
173,12,4.1952724231572
193,15,3.41814022937332
147,16,6.44664280869073
179,15,4.79338394755362
198,16,4.29663182508783
179,14,3.39150381581698
165,16,4.69051441899647
189,14,2.93487277158649
182,15,5.5673134525584
199,12,2.69149832185771
193,15,3.72451708497665
197,18,3.71715354944953
172,19,5.04990850521373
189,14,2.91476351100087
187,20,7.85138652641879
195,28,6.16631807744859
179,19,4.00461344836902
176,12,2.58897548575415
159,14,4.45638192295125
193,13,1.8199875834892
197,13,2.80117439797665
182,13,3.10421423517938
184,13,4.26359872856378
193,14,2.74896753523906
196,10,2.86001399064103
154,9,0.787961509557078
179,10,2.11887883869435
181,17,3.66659242236278
190,30,8.73222065048564
187,23,7.07634565840857
186,18,4.14747667725922
180,19,3.66550734352282
191,19,3.8569683853473
179,18,8.13391084126764
195,16,2.37726522294996
196,16,3.67436994792739
200,11,2.73820059276846
164,14,5.32671161430999
188,17,4.16066818130182
174,20,6.89692970939778
187,15,3.97996385187691
152,14,4.21515029390608
187,13,3.72046215576765
177,11,2.52869705988266
196,13,2.54790839520419
164,10,2.72528585216938
194,18,4.83079534281271
196,11,2.40503872690745
167,12,2.42258316249093
170,13,2.91909076466023
174,12,1.70501586671821
176,20,9.54413430005313
176,11,1.52012594802503
190,15,3.25703209645598
197,17,4.15165284045383
174,13,3.16720305368364
193,17,3.8871068424221
196,14,3.46219793637618
191,12,3.61812136938567
141,17,4.78583011246981
199,13,2.9517256485755
199,18,4.07534295779993
185,21,4.37623755691662
193,14,4.83020112481409
180,16,3.21877680817908
194,14,4.25446547005481
199,15,4.80185037189805
166,15,4.74383841552133
174,16,3.11720067382168
188,15,2.62465418362087
200,22,5.2296525371528
199,15,3.03637013947007
190,17,4.35509254852921
185,14,2.97649182941669
187,8,2.25358488639014
188,13,4.05377409791561
182,12,6.37670632455848
179,18,3.40934678969968
186,18,3.72164358659501
166,22,5.13612552001992
199,17,5.41148370158031
195,15,4.66329045259798
185,16,3.86924774158466
193,17,6.53769000145792
173,15,3.40749867740273
159,13,3.44950842101871
173,15,3.6026252108328
192,16,3.20783287945606
188,10,2.10609738321454
182,13,2.7046156920692
194,11,3.35514219248055
190,12,5.02717062903472
199,12,2.302926294942
158,20,5.9071511674852
180,17,4.07866981118921
172,15,4.30519708593746
170,7,0.667847785050045
164,11,3.21552595819253
177,14,3.92591994521415
190,16,4.03029415241282
186,18,3.10781279548438
185,15,5.11962729858431
190,11,2.34635319328305
181,15,3.16018200439369
189,14,3.66777142691005
164,16,2.80279246868664
175,16,5.96128823074885
187,10,2.39956550360436
197,12,3.18759593208544
194,10,2.05059581929875
163,10,3.05121466295691
158,13,3.02847645106007
200,14,2.86367657067694
176,11,2.78150958127238
185,13,2.874627528312
179,21,6.2291256980714
193,15,4.26052659918129
176,8,2.51877986838665
196,14,4.32255345900273
176,10,2.61569658502409
182,16,5.41209004155994
199,12,2.45338975409482
178,13,3.70892567122117
150,17,5.06718575104281
193,15,2.97496989146715
193,13,2.69775514233801
194,20,7.8617448485775
183,18,2.61835453537908
199,20,3.82423040844734
165,9,1.14392468284495
189,10,1.21733656363002
199,13,4.99742750273395
179,11,3.44460193046281
188,15,3.52793360321487
189,12,3.03399860233367
199,16,4.14345738588976
173,11,2.03882734364049
180,14,3.12030354170449
176,9,2.58412399134356
199,16,2.85117979157133
199,14,3.62708844421515
188,12,2.24306720066474
175,11,2.96228956959697
163,17,4.3622625401622
156,24,6.67169539065402
185,20,4.67371167519236
173,18,5.55324888039024
169,20,6.09900676929882
200,18,2.91639479198907
193,14,2.13745744943537
171,28,9.18121438329696
194,22,4.52986741546987
199,21,5.04794968287366
173,19,5.29052646281338
166,23,3.57886172936004
185,12,2.13812114839241
185,13,2.79925327700225
183,11,2.4757703655913
192,11,2.99141545888213
164,10,1.87062151822087
175,11,1.01789485488743
184,10,2.55482042688446
187,15,2.76292922117115
159,9,1.69187005359868
187,9,2.12245161275229
188,13,3.97501919821528
194,11,3.0092896146107
186,7,1.10688267649729
187,19,4.67468124782982
194,25,8.96347796604753
200,22,7.98526191673555
185,26,8.66998030702231
199,27,8.63586038822959
197,15,7.41313055131614
179,22,5.90437822443124
188,19,4.25256927779526
175,18,5.05501302711134
185,21,6.92253471573673
193,22,6.83315646651964
185,18,4.88429150193277
193,18,5.61392108741245
197,17,6.98175908807726
193,14,4.93097373249819
191,19,6.38868917627277
182,17,4.40337886177951
187,12,3.50705138112243
186,19,4.29994696532475
189,10,3.26260519882464
189,10,2.54555105738861
200,8,2.10262621135937
180,13,3.2401896765218
180,11,3.04253627236918
198,19,2.25797653222086
195,16,3.63355084220672
187,19,3.09625390166339
191,14,2.35942122298486
161,18,5.71288905547584
176,11,2.07769490875251
195,9,1.96394726463262
196,7,1.54147784988331
168,18,5.73931121015569
199,20,5.88596378655347
164,18,2.17672649776648
198,25,9.56424154324154
164,13,2.67037831748743
199,13,2.38999058838573
183,15,2.24152534299883
192,15,4.71435971554634
190,16,3.85121100615046
183,16,3.62505797191014
193,11,3.14213377206193
192,18,3.08266298005402
200,29,6.44292351425936
197,20,6.69432882916589
198,15,4.30553013466608
186,13,4.02968637275127
200,12,2.42879362435134
197,13,2.26098688474867
167,13,3.33888387781068
184,17,5.69141907395905
186,22,4.57414805959221
186,17,4.31189040710837
176,16,3.1482240258591
192,11,3.03171881685591
193,10,1.75954632078861
180,9,1.41903009526259
198,11,2.74678620086867
199,17,4.53717453842697
173,20,3.83799731435289
191,12,2.96354645690546
183,12,2.53582501249113
178,17,7.05520882054992
200,18,2.84411006514276
197,21,5.64101181135588
200,18,6.30780033683082
182,21,6.4173784523913
160,7,1.77037057716974
171,18,2.36376113996369
178,19,8.11002731254841
195,17,2.08777858018164
197,19,4.90009753904665
180,14,3.535910678503
190,16,4.80867518587888
199,13,2.07724872495976
200,18,4.92848913892583
196,15,4.19790772958143
177,15,5.748133811624
190,15,3.02073001523208
170,13,5.41804981594594
199,24,4.45699220648459
176,14,3.89393728194943
186,14,3.6283841895534
200,17,4.07528770786767
187,18,2.08685424978615
172,17,5.18026344228345
184,13,2.13654938430877
177,12,2.67282969142938
162,12,3.030765145058
180,19,5.32244190990671
160,12,1.34833636409496
190,14,4.21357647659877
200,12,3.07873772409402
192,19,6.063206360777
184,19,7.23749995477311
200,14,4.71630659593758
194,18,4.08182572947863
195,14,3.69076158550677
174,9,3.87096915827669
186,12,3.08151935144464
141,9,2.80603985367885
200,13,4.59754218084426
198,15,1.74635557327512
189,26,5.90709905802971
161,16,5.2330122203263
196,14,2.63520473185006
190,17,4.15895451093907
178,17,5.14508088784517
187,28,7.96119164570977
200,12,2.64560027275486
184,16,3.69288199444741
197,16,2.5150265629873
200,19,5.77597028642639
196,13,2.55287045958595
195,20,4.53230936807528
166,17,5.65404573756502
143,10,1.94687409877756
191,16,3.70898901284978
163,16,3.59881030028455
188,11,2.7579984007157
199,13,4.1325796527779
166,14,3.70254291113197
156,10,2.59114609398614
163,13,2.46663510311972
183,15,3.09025859080215
200,16,4.61973244092675
161,15,6.26020798566866
181,15,2.97617293631935
200,16,5.04350862985641
175,16,4.09347602722853
182,12,2.10790729660324
198,13,2.16068080377008
184,25,6.18221798051036
198,20,3.74206512918291
179,16,3.53745327000223
182,17,4.36481924868506
144,14,7.49392155009881
185,12,2.45886583501474
195,15,3.41519063448688
199,12,3.73419462439572
176,11,3.59433084471343
198,11,2.36071250232132
175,16,4.87336432202482
188,13,2.0942311684602
169,13,2.79779118257888
182,14,4.42092164570736
192,9,2.27716467885925
189,9,3.54633159100913
164,12,3.03589175204426
190,11,2.95613918594525
170,11,2.47579500621221
176,12,2.25538592828326
187,14,5.04866882705007
178,15,6.21835314233094
187,16,6.8994149387957
173,14,3.48986053420068
195,12,2.29944425006988
182,22,6.06946170926396
193,11,1.09508304539648
148,11,1.83244277702472
199,14,1.92343025047693
193,8,1.59019053115886
175,12,2.86919318169256
199,11,3.48270804549824
192,12,4.80655796046483
167,13,2.86094214876904
186,14,2.44786026616154
196,16,4.79118717941097
196,10,2.12192209700948
190,13,2.38491601488313
200,15,4.93947256476727
170,12,2.12557322367481
194,20,7.71102600716571
200,13,2.24724223943171
194,15,3.52630838895349
171,16,3.28151931100759
171,16,2.52331192094637
178,17,3.52012323601658
185,16,4.53812206356664
200,22,7.58146651013732
181,22,5.0555469364451
168,8,2.16875666186271
181,11,1.69828874049707
185,13,1.72576562663532
176,13,6.29722700103877
193,11,2.37282173491602
184,12,2.47815991436253
183,14,3.69827776416087
198,10,2.50175121891223
184,10,2.27582885934371
193,12,2.34216898138038
177,14,3.9734371518342
180,10,1.71931679828596
190,13,3.45506407453853
193,16,5.47406981873403
187,17,6.89693883603859
195,15,4.57644511623197
190,16,3.7178938944763
197,24,4.88276846087025
171,27,7.89861373150788
178,14,2.77007969973341
179,17,3.26164642347703
187,12,2.35488521367473
196,15,5.0291747425302
193,19,5.79106046518528
185,16,6.56338627659911
178,17,5.20052806644893
178,18,5.90603795463144
194,12,3.99853769904232
180,8,3.01711454307259
194,12,3.16660434248843
194,13,4.00560863017638
187,9,1.40282601215739
172,10,2.7519676230174
195,9,1.44154081562767
200,10,2.75850753636142
195,14,2.64670427868919
195,10,1.64370985139998
197,12,1.29306342197177
197,14,2.80357787881894
159,12,3.79551793272941
171,11,1.47901868694468
163,9,2.69511429645232
173,17,4.33226512501518
175,12,2.55028187659898
199,11,2.1833306871409
197,13,2.00233873752912
163,13,2.27967933790731
165,12,2.51532355413022
185,14,3.45804977404984
178,17,4.55627758442651
196,11,2.78308431186836
190,10,1.14165027887002
196,10,1.71470500011772
187,16,4.72194207059872
176,9,1.55105205606863
185,13,2.87149420785689
188,14,2.24939639526369
188,18,7.78193143625367
190,20,4.64550766051767
189,18,4.0908885612581
175,11,3.18406063202876
177,13,5.75212375852915
197,10,2.29788473578887
148,16,2.51958195856612
194,20,4.65145774057956
185,13,3.73302399195054
178,18,5.20742851097906
191,11,2.18271939345708
183,8,1.10171955639025
167,9,1.7277173079974
183,17,4.73739101023437
173,18,3.24122594736659
169,15,4.95110759717798
165,22,4.11661403540952
175,19,5.61349842671753
187,19,3.50105053821441
175,10,1.98226935065506
169,14,2.6234915020981
174,17,3.5307051470936
180,8,0.715510834824457
155,8,0.888987618579583
174,9,1.24006271419999
178,14,2.35197501826253
199,18,6.59961591693905
192,17,3.38165916448849
197,20,3.45438360178752
187,17,4.30337287300739
193,15,2.79444045725267
195,16,3.7476828352591
191,16,4.82680121367649
197,18,4.08540903411275
178,16,3.88240012441393
191,15,4.86253289450604
181,17,5.46121802077987
153,18,2.64769788516506
199,20,6.532805865701
185,18,3.01926154397799
196,16,4.38300718690097
199,18,5.46349466156738
165,17,4.86740323580546
197,15,2.9499411050974
193,17,4.81718057452185
183,14,2.13078210305052
179,17,5.49068247308314
176,13,3.22056817981993
185,13,2.50551002899883
187,11,2.69623390254006
200,15,2.29688196918353
191,15,2.62889763104146
190,13,2.05427433892694
187,11,3.16207318297363
185,17,4.55466155021229
197,13,1.86526828715529
147,13,3.03419055761157
192,13,2.28515585952881
197,16,4.23391137294054
174,18,3.19892786844775
183,19,5.3660854266572
189,9,1.87455879831987
182,11,4.67272098037118
182,16,4.1338729843887
190,19,4.18914102526388
192,23,6.06760734450677
167,13,2.74138870418646
198,19,5.65568022621967
199,12,1.61252423526446
164,15,5.53789668431228
187,18,3.91690559477129
189,21,6.27705690319164
196,20,6.13480641730339
200,16,4.79832319545847
195,16,3.07105308162594
198,14,3.5433394794985
183,28,8.07429979482763
175,30,13.3330074200109
198,15,3.04158025016467
178,19,5.42426069445138
196,17,2.18369294521671
175,22,6.12663589593291
188,16,4.10322672868436
190,15,2.715667743862
192,15,4.04556895359641
197,13,2.61885523944925
195,16,5.10584686662519
189,20,4.52402055579866
188,16,4.93710288693278
182,16,5.30142098302022
161,24,7.22244749145616
165,21,6.56340412157487
192,8,1.38356249307832
186,11,2.99165648179425
191,17,4.6938741607199
169,14,6.19774123887081
189,11,1.17466473467391
143,7,1.46646747336435
179,10,2.09154180325104
178,18,5.84923711522646
176,15,4.47535634439033
180,8,2.39880270519388
189,14,5.2121972401491
195,18,4.81849684430058
196,14,2.8651942742385
167,14,3.61530806865227
176,12,3.04580010886443
144,19,3.64265655949216
188,23,6.47796803623867
172,16,5.30230764451062
143,11,7.75903968486967
161,16,4.98334793887559
184,20,2.45498542382855
195,14,2.72324375036782
173,17,4.28492335654739
150,13,3.34600826619057
186,17,4.33074729010903
198,12,3.66017507380044
193,20,8.2250095107792
191,18,4.66598217382316
167,17,3.77597211842972
184,14,3.13907722494779
195,14,2.66648362164775
189,12,3.36264683677582
181,14,2.31930096029447
162,11,3.04127363021248
195,16,7.86475921412538
187,19,6.48026123058193
194,18,3.98156704847844
196,20,5.22133879276702
200,26,8.51036657351752
188,16,3.74648226929596
187,20,6.09457172961766
170,19,5.24453911657268
199,14,3.32813717114501
192,19,5.7079524191324
162,19,6.75230370197083
181,24,7.87607612444386
160,18,5.74184692329214
159,19,4.45803495811979
194,15,3.49013457250701
189,26,4.22398575380704
196,11,2.07264922464564
193,15,3.61421199531471
194,20,4.93406128832615
184,14,3.85639987701562
182,14,4.02295595341218
185,14,4.05166502913563
198,17,6.56593759269585
185,17,2.94430727240136
197,12,3.27885019816874
198,15,3.7242700829704
195,10,1.2520387132495
179,10,1.30554005224602
173,9,3.58430596001914
188,24,6.16726362269725
185,15,4.68072144115
152,13,2.38611552958699
190,13,3.43225161414739
180,17,5.38852730736191
194,14,3.12013071921982
178,21,4.43612951510336
188,17,5.70033945912174
198,14,2.34797757689901
198,13,3.3359327154518
192,11,1.25398920754946
195,11,1.98225302076638
200,13,4.78789673920218
187,8,1.14409323802003
176,16,3.81454143257953
193,17,5.91828444423203
183,15,3.30715910954321
176,21,4.82617259353389
185,14,2.96858198144728
197,14,2.97306911257541
184,20,6.22853981179726
192,13,3.96092894677339
194,9,3.14535896383942
190,13,5.25288761569788
155,18,2.69059488406356
192,19,5.22675435698461
169,20,7.2582329185356
169,23,4.36440084769954
197,19,4.9797011796666
197,21,5.21335206176663
179,29,10.5669758909289
189,13,1.90841839690084
184,9,2.75094009685132
181,10,1.87443588792545
174,17,3.97374736084519
177,15,2.85267960855526
161,12,3.45270592380312
167,19,5.2950238908068
189,14,3.17181618708628
180,15,2.25362695858053
180,17,3.73257047781057
170,20,7.05434333413462
200,12,5.28502606461463
177,20,5.074919406546
192,16,3.91905766135372
196,11,2.21533794476778
189,9,1.35075334169242
169,10,3.55890570691018
198,20,8.04278231624356
191,23,7.20370865669973
172,18,6.31687222442134
199,14,3.71539540299835
183,13,3.98938191620763
200,15,4.4439552820206
181,15,3.17454115237627
199,14,1.66250991206323
179,16,2.52377432655389
181,16,3.87692747001851
187,16,4.54921184359536
173,12,1.79987890870648
186,9,1.58103758880244
192,16,3.77801399230913
171,15,5.63456463965693
154,16,2.95451359720435
189,15,3.46403006787079
185,14,3.20585425118323
170,10,3.77399557252019
196,16,3.55408371635037
184,14,3.09860824928759
173,10,1.99400806322149
198,14,1.96071916367009
165,11,2.87519776334242
195,9,1.23113976743908
169,15,5.19650077450629
180,14,3.29698741252055
183,19,2.97811445742916
192,12,3.17657882137384
171,11,2.84483551989312
192,21,5.6493602456653
181,20,4.78714346488675
198,17,4.16703497184581
192,18,6.93349626698973
171,13,3.73876479495959
193,21,7.67141123823085
179,14,1.92858994792619
194,12,1.54838990172349
196,12,3.78111354784523
186,12,4.29071427040983
186,14,2.33568645159972
195,12,1.60562847091607
193,10,2.86621426877757
182,15,3.98869384330288
196,14,4.51091928652504
172,15,4.36909184284871
195,19,2.75986824704316
171,17,4.04700037989894
196,16,3.34570993980799
171,12,3.27347425445586
193,12,2.03038157399099
189,16,6.04133662762218
194,16,3.57398384034774
195,18,5.31306323878064
200,13,4.01075511918316
196,14,4.45285212642979
181,13,3.51695527290339
190,9,2.12261011131285
197,12,1.49074149691652
199,15,4.10721092820484
179,14,2.89795765407855
178,7,1.17188656546209
165,20,11.2949235313264
196,18,7.61313963154254
199,16,5.57268224648474
197,17,5.24897903711452
184,18,3.41467921416125
196,17,4.1647804729282
197,18,3.97003585295619
181,24,6.24561651910864
188,14,4.31737493126949
192,24,8.76053242143857
191,16,3.76754034282106
195,16,5.4379443514034
199,18,5.46114297634253
200,10,1.97609305040891
155,10,2.2280624343202
196,13,3.9921635248659
187,12,3.17052597111053
188,8,1.71458202094828
180,9,1.47209439761258
170,11,2.06836144707551
193,13,2.16261524651359
186,10,1.30899585410038
173,14,2.73126998581688
195,20,6.01202004691124
170,19,7.1907962086838
143,13,3.83804852856515
192,19,4.48803827407938
193,19,3.85985011997866
197,16,5.09214074374394
189,15,2.81660125581954
196,15,4.03394220402693
170,16,3.77183657804046
190,14,2.59008672669601
196,17,5.5056425556013
198,13,2.69235544929435
163,12,3.07735751252117
183,14,2.23738739121619
199,13,2.08240820662749
141,11,2.90308869715943
185,13,5.06694352601056
191,22,6.52209326182645
196,15,4.01230669664071
145,11,4.41113510049778
195,12,3.90288473755959
197,9,2.76221977482957
193,15,2.98603552216347
191,13,3.05837288833451
166,14,3.40738462866288
184,19,6.94829116562445
137,15,6.04190045147131
178,19,8.18034541880297
191,16,3.75511290565964
194,29,9.40687228344134
168,14,1.89605770944649
177,15,4.49094772645252
178,18,5.12243955308863
200,23,10.8069814256722
194,15,3.06113123577513
195,13,3.67321304176217
175,16,4.51638864421026
174,20,4.46083285915663
144,15,4.44616205395485
184,14,2.96864274559904
171,14,2.82633944493651
159,12,2.99961524244505
192,13,4.33935932034133
191,10,1.82595983333425
191,13,4.88543551820733
195,16,6.43641824662788
155,12,2.34739455482809
166,17,4.7236861031138
185,17,4.55756423989159
159,15,3.33041482909232
194,16,5.04986203489653
190,13,2.31039310197681
181,8,1.48522566248972
186,18,3.45969142698012
197,20,4.76577659822962
180,16,2.96913781067611
182,14,2.90931788796344
184,14,2.77992230133703
184,16,4.32451715564901
182,22,5.71523522325018
186,16,6.03091905666232
168,18,4.20594299675566
176,13,2.47941302007191
194,17,5.6820622599246
197,23,4.35753462791459
181,26,8.38554761690153
199,17,3.87321166873415
188,16,3.34642375204583
198,13,1.1943055543318
192,21,6.97717602879258
177,13,2.32829941969627
196,19,5.53491398212066
195,11,2.32355561042212
191,14,1.91234145627866
193,20,7.44719425842661
196,20,4.93307401291868
188,17,3.74955661789394
195,13,1.47191211043272
191,14,2.85854906391687
198,17,4.10096779273106
197,15,4.5264707350057
186,16,4.58986204083518
192,14,2.69997524575114
174,12,2.49277615118836
174,9,1.67710137601123
192,15,4.18692006097997
167,9,2.28654947925931
192,17,3.63543761155063
200,21,6.1841484414765
186,21,6.43024477733877
159,16,3.80840594461341
176,10,1.64159572088389
197,11,2.53029682755941
177,10,1.43484684281208
175,20,5.40109745254461
184,17,5.2950281616738
164,9,1.47025946551308
195,16,5.63672620462545
177,10,1.94637459041488
184,13,4.52201075122017
192,10,2.01640729103639
161,15,2.20652732629948
181,15,5.33306778776395
153,15,3.92295433311139
187,24,7.73833144922664
193,15,3.15347657738323
200,11,1.19583262510497
194,18,4.59931469821304
195,18,6.1947542334712
165,15,3.74057048562736
176,10,2.02264102777243
182,14,2.56761804260509
181,14,3.89273134567149
199,16,3.12314840422214
187,15,3.47373103853518
194,12,3.57458739448092
194,14,5.19332775482149
173,14,2.66057395806323
168,11,6.32154419490586
174,11,1.18265002699125
199,15,5.10636988877092
186,16,3.32105543833529
