"k","ncluster","alpha"
142,13,4.79510964310372
192,12,4.40509281247384
189,15,5.64761054097487
195,10,3.82765079664499
165,8,3.77697859068754
148,17,7.36154675585361
101,16,5.19946262862317
185,12,3.63839742965835
96,9,2.66674507999247
144,19,11.5853465275119
170,13,2.97966167261322
193,15,6.45464367836773
188,8,2.10174613366038
128,9,3.09037016598289
172,13,5.8120393840679
145,12,7.05142523395684
195,11,5.26294551636882
172,14,5.45737142112341
149,14,3.25848018133323
191,22,9.85047596930906
116,15,9.1190938746891
171,12,4.49949381276434
135,8,4.74329573611234
179,19,9.83456112577175
188,16,5.51572413722357
188,14,6.50124455949371
93,10,4.31204215064485
194,13,7.81599924323974
179,7,3.48263586659087
160,10,3.32865948730693
198,10,3.39207635577451
178,9,3.08187008312386
188,11,5.04884971081501
198,10,2.99049058706347
193,12,2.87612184030181
108,11,4.85361382267618
48,8,1.97020255891936
169,10,5.62906477317516
196,11,5.11627861157458
143,9,1.85331167771317
197,9,1.47882144680009
159,8,2.8891975299448
56,7,2.20673235013333
133,11,3.56241384846568
145,7,1.12034074012628
190,9,4.27738808287264
168,14,5.55141821614521
176,15,5.32711895873122
157,11,5.10517332561112
193,8,1.94637267502528
196,11,3.44395259833346
118,10,4.01887665504226
126,10,2.55079666413618
117,11,6.36305786353496
132,12,2.98289687624357
193,7,1.5806861382931
194,11,2.83244643192385
179,15,8.23978613546195
122,8,4.0026031833553
119,9,2.78898558984033
180,10,4.26184176231649
156,13,3.83015496077029
106,7,0.978662535758
131,16,6.79305553084642
187,13,5.7336550222705
167,12,3.38963989371487
107,14,6.78754591868366
88,9,3.23417332160262
200,7,1.77494516302906
181,8,1.72682333581078
200,9,2.78779386967502
162,11,3.41154519477094
185,13,2.5677831037196
182,11,3.90000983394771
186,12,3.74674033606623
54,9,3.07647393875442
36,8,1.22146306261167
55,10,4.20747009411882
179,14,11.3183977611605
173,11,5.11850675798151
162,9,3.68361804771433
106,11,2.95705990027205
131,5,1.59840944484593
180,14,8.90203304122288
137,9,3.38054446362081
154,14,5.48131152350397
129,9,4.43793511740173
162,13,5.29085039362952
55,8,3.04819712020833
181,13,5.13054572720186
189,14,8.71888191411138
198,18,6.30218053636208
178,11,5.62018175195775
179,18,3.77477609354441
162,12,3.10361394358471
199,13,5.51512549168647
187,9,2.59971480348606
196,8,2.93280241960733
160,16,5.23611009036313
180,13,5.95572946752492
184,12,4.1544799860302
186,9,2.16665144647075
161,14,5.02944283249318
145,9,3.07596470119512
187,8,3.68120056752555
128,10,4.36369546989538
156,7,2.50147404322536
182,9,1.29111823712308
170,11,4.93607276193151
157,9,2.97523034658067
183,11,3.82700072508441
180,11,5.82957279274699
198,14,7.34597435503089
177,14,4.73890097927472
100,12,3.46445824634509
141,16,5.87677039398981
199,17,5.18018285623766
176,12,4.08565546475742
125,9,3.95406018513894
200,16,6.88906871743756
112,11,7.61551407746267
183,12,5.43676009839487
141,13,6.51981475314449
119,12,3.5638635332675
199,16,12.9634587744014
124,14,6.81048226641123
193,19,14.0324991031527
178,14,3.95324401794015
180,13,7.62089942192066
198,12,3.7860080204373
199,10,3.35682280487159
200,17,7.51428499424007
43,6,2.08466028883683
47,8,2.18216992622674
93,7,2.16196780371314
175,9,2.58175020346542
104,9,1.59378745451676
193,9,2.69330829077011
98,10,2.69293899624647
190,8,1.01341451511129
175,8,2.01507057074601
175,9,3.20751385550544
173,11,4.58382556684638
176,14,5.11957066945249
167,13,3.2349561523145
167,18,9.20150588709348
198,15,5.52057158838898
173,20,10.5473226315817
107,14,3.80369875620235
137,13,5.45027975500581
193,8,3.66867431345701
179,12,3.34105746033676
166,12,4.91339274067572
172,12,4.75785142939037
113,17,8.11692367230785
195,19,7.03897926138791
167,19,6.78204846983187
112,10,3.01884379597654
177,12,6.91630646386148
192,7,2.99869448974313
140,9,3.72877123715842
143,13,2.27736658254093
198,11,7.92462394572442
200,10,4.05065910618936
183,9,2.39202597934613
168,17,8.92051156904058
185,13,3.50231611137809
119,14,4.49382068867595
187,17,5.63172746700342
192,15,6.89755049909093
185,7,1.33923562468243
185,8,1.67638435769639
200,9,3.80143667162472
193,9,1.61222171616835
72,9,4.44516164332986
200,17,7.34162774621803
199,14,4.36412773298444
175,14,7.03482668734168
179,12,4.32329837982237
187,10,3.1790801387802
187,13,6.57167109428932
93,13,6.18872296979408
198,15,6.27769654857753
199,15,8.65338576918998
121,14,8.1503660204147
189,7,1.30165063984302
149,17,8.41306378236413
178,10,3.38735877427538
173,14,4.47181880506202
191,7,2.32093617422043
191,10,1.47725470566178
106,9,2.99981776368513
191,14,7.95956193256033
152,10,8.55946450049833
181,15,5.46769111927567
191,19,8.93392669255456
97,11,2.82774348744135
142,9,2.84211350934708
167,15,6.48367704933333
186,11,2.76537469865251
199,12,2.63771709055653
176,11,3.22529639901424
181,15,8.42741378376953
122,14,5.41770661476186
153,11,2.49021945484424
196,15,4.68035668611667
192,9,2.39831060503374
92,9,2.31437069235407
173,10,5.54503840507134
174,15,3.77088478976252
153,11,5.50626609542826
96,12,4.85750641703808
73,7,2.64482143428094
181,8,3.03081791044226
143,12,5.63296955698122
197,9,2.90587042368053
60,8,3.15829054855379
117,6,0.87811073379146
136,16,4.73943427672295
192,16,6.32860308832852
194,13,5.74792064735646
145,14,4.4771259481921
125,11,2.94095666526628
142,10,1.81936637069175
175,8,1.71022982748577
164,10,5.36385844599562
187,9,3.94541898141862
195,15,4.64958989003425
200,10,1.97853252636213
179,12,4.97034532500311
189,9,5.55242319626449
175,13,7.29314514996098
175,11,5.31911527466044
192,15,9.0009062636319
199,16,7.50469816713984
176,14,9.33850130216316
182,11,3.16204498606213
158,12,4.32073184445008
189,26,11.7359485780323
173,11,4.78188755145607
152,10,2.53440868839678
153,11,1.97356895934197
154,17,8.92506614025851
194,14,6.04834999280435
139,13,4.89718010801839
192,12,3.53121091375285
192,8,2.02637470156424
82,13,4.60301337436336
90,10,5.11258777586387
107,17,7.50579363571399
190,15,8.59168473529976
189,9,3.69063931171027
165,9,2.31943095135908
130,11,3.0293310831836
167,13,6.9614320080634
195,15,3.96401783588876
157,9,4.4224744491682
192,12,4.35479419245399
199,20,8.77416853001858
152,8,4.57174695107147
146,8,4.94599531029925
169,11,7.0828654532564
130,12,2.24736285392237
180,11,3.28071386948564
139,12,2.43673914532676
149,13,9.43416708790993
142,15,4.04771715212287
131,15,3.71830787165414
134,7,2.6030049423326
182,13,3.94041804939891
170,11,4.22964845341068
199,15,8.24992563736519
193,16,6.27801197253067
187,8,2.3446700179794
165,11,5.06815755532373
139,11,2.84736751564241
162,12,5.90737147361816
168,14,6.88953245392224
171,10,5.69739040081209
162,17,7.66810845325608
182,14,7.11366270077556
165,10,2.64062330315904
185,12,4.56756366695618
190,9,1.89875311372876
199,11,1.41325846856706
186,15,5.72259225604864
128,10,2.06453266604047
182,14,8.08592034071352
147,13,4.97887013026914
155,11,2.42575940162158
158,10,3.20788348801685
178,14,4.53809957494039
172,15,4.03692370800825
170,13,2.95468927535478
180,8,2.79867474127898
132,9,1.87697859386504
132,6,2.43844016571627
180,14,4.19388108038751
143,10,4.41356897622208
104,11,4.85138143071763
184,13,4.79160047246503
180,13,4.77412998744462
173,12,2.56904713842055
187,7,1.57027485609802
137,22,13.3735268656046
154,16,7.43362312449288
160,18,4.22333641849877
78,6,2.58350224856509
58,9,2.35209370750025
39,5,0.991296090084803
66,5,2.22591605336447
194,18,9.11614132361637
147,12,7.13886886325829
140,12,3.08269290977053
126,16,7.36537090647928
83,10,2.50356772793262
74,10,5.32258562851067
78,9,3.94729161516425
154,10,10.2399262811656
167,8,2.27939594829399
138,9,2.75579006047202
164,11,2.11913471401817
185,13,9.05682631407503
143,13,4.00374226873783
188,12,3.08320137464359
83,12,5.26422283979227
56,16,4.93092641980624
119,11,4.39391153870422
162,18,4.00420542982817
112,15,7.54193671219164
120,15,5.38044423531924
176,13,5.77134868944318
195,10,2.19970448570758
60,11,3.57367036498575
137,26,14.0667905111194
193,10,4.70097056403129
107,13,2.83428774360233
128,11,5.31774839630225
186,12,2.4067958053363
189,12,3.24620162438973
194,15,5.49903262239758
161,9,2.00892834194521
98,12,2.89410732274153
156,17,6.03757241899339
167,9,5.01077814251618
195,15,5.84123044527743
196,15,4.78846163637132
89,15,9.07191326604211
79,11,3.97200657325715
177,13,4.7537671134227
151,17,6.48353309122209
119,17,6.16008210055044
179,19,5.67445288883061
177,11,3.00534440719449
197,11,4.93517541257041
193,7,1.42328725927637
181,11,3.84477600880106
93,8,2.36538950375462
195,9,3.34644101465943
194,9,5.18900348147048
192,9,2.67667532324846
193,11,3.84171241825723
154,9,2.50754247922052
199,12,3.36881628486674
103,11,4.58388735394559
183,13,5.17914824209658
171,11,3.39949040773665
110,8,1.95093459557149
126,12,4.68696697371186
70,13,5.7376802942833
186,9,3.18923587133895
187,13,5.78652198756295
198,15,5.59828570470246
47,9,0.997999402291059
70,12,5.59104550293981
192,15,9.35515460983442
191,13,7.49273889615524
198,14,7.67694712447999
191,11,2.5746908356105
190,13,5.74677014350234
151,16,3.92764394627665
191,9,2.77224366082928
137,17,6.68101710706645
69,14,5.28509447337946
179,16,11.6275093832815
163,19,9.76544057306706
185,13,5.30913638833585
187,12,3.61253942289242
194,12,8.10257571965942
151,12,1.78952296693268
71,8,2.28770708954753
66,4,1.27875947857141
89,8,2.25946898813527
66,9,3.88103008114155
41,6,1.23950230637918
97,15,7.70032392181232
131,15,9.97205619042794
189,15,6.48633447274894
160,10,2.91710363410399
173,10,3.72064824194394
140,17,7.69877427932619
182,18,10.470563174038
136,9,3.30953438210287
168,10,4.37740757770411
183,14,7.76249456458372
168,9,1.54643346324014
108,10,6.47785633264483
181,8,1.97915662676354
134,10,5.14612747684132
160,18,5.54011208286073
133,10,3.60184480039271
141,15,5.38431657749033
144,21,9.3738720239796
146,12,5.05302319980167
195,12,3.62279693969002
195,9,5.36331222479381
89,9,4.37432969066796
191,11,2.33384919550992
196,13,6.22645154168588
180,12,3.54035833742667
142,9,3.91319085619926
166,10,2.18420137947322
112,8,2.74875527757769
100,9,3.16622381507567
199,11,5.70129611757396
192,13,4.43919165501373
193,10,1.79595950747757
183,12,3.01221345822049
128,14,4.24828699800387
153,18,8.82132538962912
176,14,7.61604047343091
174,11,2.88386849049462
90,12,4.04512778803907
181,9,2.29723967498542
179,9,2.14065834633233
170,12,1.52725832125454
129,17,12.8523444975954
128,13,2.96735710358217
184,9,2.90458320172881
190,8,2.56914452924976
153,5,1.65110163781821
151,12,7.19783977356889
184,16,6.41526287790778
132,15,7.11813289758999
179,13,6.06752844250342
180,13,4.22737769033378
142,6,1.99247797745673
189,14,4.92070704286213
185,10,5.32858220325135
176,8,2.19134266351432
189,8,4.14749743095485
158,8,3.62299434165643
191,13,4.20033409513592
164,12,5.30652353411586
168,11,6.52364202643802
200,8,2.63558133391182
191,12,3.52626502322461
199,12,1.99642516722747
158,7,4.44515252989832
183,10,1.70437592616549
175,13,3.41333087967837
185,13,2.59098104089935
174,15,6.95631384672393
183,17,6.94891562022208
145,10,3.02946127714289
189,14,4.10932657096421
192,10,2.76819466833545
172,14,5.50952502830157
198,10,4.02976493305408
121,16,4.96491700162143
96,17,7.11518597882092
189,16,9.95647954867828
148,13,5.97078477221735
177,15,11.3816626408758
191,8,2.64987362326435
192,7,1.89042559023999
192,8,2.29348783033017
171,8,3.67293511664329
86,13,5.54142194376624
81,10,3.53505620391108
126,11,3.61184986307424
173,11,3.76855825575052
187,7,2.2688156773991
199,13,3.98437431157358
186,9,2.56061233428724
200,9,2.4991232016871
144,10,3.15952300041351
162,15,4.02404217337361
118,11,4.80826466045205
195,9,1.86043515761133
137,11,4.23243455780064
185,10,3.62669007343067
197,11,4.31291414454437
189,9,2.22369131776259
196,10,3.92988030423758
190,14,6.00049884229984
182,13,3.79356859755386
182,11,4.30489105740453
111,14,4.3327219621237
196,12,6.36431650972866
170,14,4.41475906531357
151,13,3.75581290281742
197,11,5.6817931904548
195,8,2.44857335937123
162,12,2.88394745032736
184,12,3.35964015194613
169,9,2.26571546383949
135,9,2.70264702606959
176,11,3.54636595472683
159,9,4.87392231072317
92,17,6.18754277823332
124,14,6.96496571114393
192,13,2.98595273472064
191,13,4.16929272296849
166,14,7.64939281752391
167,12,3.55318423027016
200,11,3.44221444319792
165,11,3.87534673832768
182,7,3.08645034579965
191,7,3.14322884419982
170,13,3.65909201866631
107,13,3.71889315017391
162,10,2.01188779262552
176,14,5.15731217331391
154,15,5.33340286561275
182,11,2.46470929807043
172,12,5.62730222334263
185,16,6.87753754040232
167,13,5.17913771051704
132,9,1.92092420311092
181,11,3.57548087422739
188,10,3.25874950254945
134,12,6.03620647959716
189,15,7.61078159240058
194,9,3.54233955007863
148,11,3.45489196505538
113,15,5.0586907281502
197,16,5.05645958582782
161,11,5.24486796294026
197,15,5.80925387781191
130,10,4.51964238232696
160,9,4.04536810324545
159,6,1.03286976055792
157,8,3.22265024810388
164,14,7.68380451229929
106,14,8.37450874520062
200,13,3.34354628789167
187,18,7.32938769981666
102,8,8.51876365775954
95,11,3.3702663284318
86,8,2.47611011278579
75,7,2.8175316282504
148,15,3.67740459251514
126,10,4.06080793828274
123,7,1.20734749804836
148,9,2.02021967258448
183,10,2.81644482411963
114,12,4.50478553400194
185,11,2.421042182167
180,14,5.22670640766002
163,10,3.58354968039726
170,9,3.5046507626767
126,14,5.31555938738044
49,6,1.10053723748715
63,6,1.78852532031621
52,5,1.16563793145101
47,4,2.37082450104648
80,9,1.98327709732629
69,11,1.5719218360654
87,12,3.76115224932396
75,7,4.04487774641375
90,18,9.80118001557178
87,8,1.53397672198503
167,7,1.33920567321868
185,8,3.1039012651197
198,9,4.6642719108567
184,9,5.91089393168082
149,11,6.73210327749529
165,11,4.75372878765848
196,9,3.62462368580733
171,10,1.8476258344077
161,14,3.10282229042341
196,9,4.14573358267039
173,13,5.03221181584245
179,11,4.79674437027111
145,10,3.31729710905788
191,10,3.99721884627508
118,7,3.10938619019624
89,6,3.22674672704704
189,11,5.28864614279504
179,12,4.74768240388194
183,12,5.2534831357222
117,16,7.97743240720542
181,12,5.88409580042797
190,10,1.35475077495572
164,13,3.13275160400506
124,10,5.40382786661088
189,11,5.127297917623
153,12,5.84767080614819
135,11,1.69219780523607
183,10,3.67620325095431
199,9,3.39493688089669
168,10,4.06672631440571
153,7,2.3961053182785
149,7,1.51206935155747
120,11,4.07808723243067
163,7,3.53415584894823
133,15,6.36653260930378
167,12,6.57678812493492
188,13,5.85193497154841
198,13,8.00354504875554
176,8,2.62959993038909
113,11,5.42231015745179
179,12,3.44406383719574
191,22,11.2392095648324
156,14,4.28267575281817
159,21,8.55326266339321
200,11,3.33654472087681
168,9,2.44185598898129
159,9,2.84664840266758
183,12,5.25843351526957
200,15,4.65371384908785
171,14,3.86435913712403
74,10,4.07254059656603
166,15,8.03860248370995
151,13,5.86887958855357
196,10,4.95791842945814
200,10,3.03536828648365
130,6,2.11846146639074
184,8,5.57669660356717
141,10,2.7491935283429
172,14,8.55141279120138
184,11,3.27691475982458
118,8,2.52608898496082
94,10,2.77241403292918
197,9,2.95032116580987
104,13,5.83960949104084
164,11,7.26089955948677
196,11,4.39893963190842
170,11,5.02422092233274
196,9,4.68453715990184
99,8,2.17099100883127
142,12,7.51034953576678
193,11,4.01347575391945
199,12,3.10057719704587
93,7,1.3035638757931
118,18,6.93320636411039
139,10,6.39559984926869
198,10,6.438592343741
168,10,5.1879714057393
91,15,9.26205525087368
193,19,10.0935962321745
167,8,1.97238774993991
140,9,3.49955096500278
179,10,2.13872182838861
200,11,4.7298878339386
192,13,4.782293223657
150,6,1.00164759655397
155,7,1.18534106050607
169,15,7.4535249213276
200,11,5.75763221355553
190,13,9.21219141435466
166,15,7.45274291889609
200,13,4.51511453115423
171,16,5.84009608281552
179,17,8.0197465186565
164,15,9.96826197798112
175,10,2.83489830633089
184,16,4.93533512863863
188,11,5.62263958320113
102,19,5.96142155595273
75,9,3.41892194742059
126,9,4.14562425493111
113,8,2.76344111016157
84,9,3.23121798289941
191,15,3.75339844083072
195,11,2.00692506121331
123,9,2.45255112673279
196,16,9.10980070464985
183,10,2.21251919711197
196,8,1.45111596051622
166,9,3.17482821339369
188,8,2.69115483661487
145,17,7.38832206413878
186,16,6.15913496080406
94,9,4.1222302196379
172,11,3.00769465904892
195,10,5.78588117485464
189,10,3.22514238935866
191,18,5.69590025632407
198,12,5.09282558310953
200,11,4.16963107570438
130,11,3.69072196186347
186,15,5.99754313333013
134,12,5.60094754096641
195,12,2.64396125499127
188,10,3.02811236274891
196,10,5.47421040983861
157,11,3.22364902398146
180,14,7.34629413334663
150,7,2.98590304924725
178,13,5.7560510639486
150,11,6.83764766038968
169,12,3.06957036927444
196,8,3.22098094415381
172,8,2.27059226604272
184,8,2.52742691992732
142,8,2.37100889178062
170,14,2.67517745858206
166,8,2.44829781681112
159,14,5.74982893193649
153,14,6.50195701891927
192,8,2.63532230090053
136,21,7.71949314246875
184,12,4.60894879355809
161,11,3.16948429763885
82,14,11.7075542693971
168,8,3.28026602611282
166,8,2.24753427217179
194,11,9.66361036688498
191,12,4.72214684037955
190,13,5.49259031463174
192,12,5.51649641496036
159,15,4.17640533485356
180,12,3.74713690423638
153,9,4.63948131542775
194,12,5.33037957863917
194,10,2.59889725182421
192,20,11.2087514834962
165,16,6.56758718626408
189,19,12.499691863646
132,9,4.14214313803825
173,11,3.43786418966424
184,10,2.51934332902533
177,15,4.21752510161281
194,14,4.06958069943082
135,13,7.93174346420027
174,14,6.06298129845769
176,10,2.74013889257225
163,10,4.31512820600219
199,9,2.41709637820075
96,12,2.26658112527442
179,16,3.53736283858375
100,11,4.05860578400049
188,13,3.91675725773757
143,9,4.10636372858549
183,8,3.11099654350386
124,14,4.83297374439938
175,11,4.38379854819478
105,10,2.84863678035785
195,13,5.52857068133698
193,9,3.16266118476348
193,14,6.09530717862363
174,13,4.61274543661499
127,11,5.09968122099576
192,14,6.18286085513271
199,10,4.61997446377735
155,10,2.34344260374656
161,16,7.84954320772641
200,14,5.00788076225616
183,22,8.88284797834959
151,10,3.54487377262687
168,13,3.22810692875297
114,10,2.53429717778386
150,11,3.69752454351776
190,17,15.080517823927
188,11,3.7316375292893
128,9,2.05348091345064
171,11,4.79401435422187
185,8,3.1548336662367
144,9,2.44142419328589
156,16,6.44702230674972
146,8,1.28783103152953
76,4,0.239367766079212
107,10,2.08634467763497
142,14,9.46621412799245
54,15,6.48580281171948
130,13,6.7515315468504
174,14,4.81968108424871
121,8,4.3250203524258
165,9,4.95149801434348
182,13,6.60729026796254
191,10,4.4910495393524
190,11,4.44484940188689
189,11,2.782258258171
190,17,8.71213398223322
171,13,3.94915441013374
191,7,1.59211740625535
142,13,5.36847344859003
60,16,6.41202965821649
146,8,2.76857765247198
189,14,5.63523523445488
173,11,5.58924042170244
138,10,3.36281661688262
174,11,6.40610456722069
194,15,4.83754151347545
138,13,5.40718185935436
170,9,3.80694859668245
182,11,3.92696603385743
192,14,6.77251509270611
129,18,16.7921990540636
197,14,3.81758347805022
100,12,3.92379199558297
123,11,3.61874907406632
197,10,2.50591513279018
89,10,5.62161974033304
121,14,4.66012072231822
150,13,4.34155891883613
176,9,3.55241243625062
149,16,6.44256968152934
187,10,4.87968026970412
186,11,5.72175966623371
176,11,4.51637382374191
182,10,3.26338692804833
89,9,1.49060137748561
40,10,3.95692175956065
116,9,2.3600369811678
69,12,1.62854717832103
155,11,6.43310595340741
193,13,4.58935352071192
143,7,2.33691215506069
85,7,4.17266201728335
143,12,6.05054485512389
197,15,10.0496458770338
180,15,4.86549672544908
67,9,2.28458320703347
119,14,7.13983872912447
92,16,5.23525270372919
88,10,3.04329833854694
135,13,5.68975528205004
173,11,2.4455355692571
161,6,1.66928933223784
157,8,1.59092436029964
152,13,6.27387623749889
172,12,2.68025260179921
160,8,1.9273327829213
109,5,1.26247298940572
179,11,4.5520023946162
162,15,5.61886549080218
139,13,2.66372396337408
187,8,3.09239956743584
193,9,3.55525987535117
195,11,3.54198991026062
192,17,7.76031130068611
111,18,9.80508935565299
190,13,5.05535447380584
190,12,2.51333876932378
200,13,5.80880876508142
180,11,5.10767624044129
183,11,3.23746072548817
176,9,2.83252142377734
194,11,3.08550196408659
198,9,3.08849460745601
186,9,2.43429284558404
105,8,1.1870380348267
165,11,5.70068144577533
191,14,4.17837223587459
184,10,4.57503844084071
199,11,5.04812908202294
123,13,6.64027182076221
139,12,3.4605654638294
183,12,4.5172421025401
173,10,3.03914453961375
179,15,5.2592904544834
189,24,15.8668141276972
162,10,4.09409673199356
197,9,5.67625582792059
186,10,2.75574837021375
182,14,5.68320943691264
194,8,1.68855504661842
185,11,3.57285445534604
121,9,3.33987869540747
192,12,5.32198356086378
72,9,2.30744681124449
63,10,5.28155080510602
83,17,4.29927340542503
53,6,4.34523964024962
55,9,4.02086530757343
81,6,1.30902222969053
63,5,0.964638125885201
66,4,1.00342506066834
59,6,1.88701466103621
87,12,2.11110998648003
70,16,13.3431936397692
68,17,6.82414786686138
50,8,2.38134039823886
60,4,1.06770741455595
192,7,0.914480596218944
158,7,1.98190150370682
198,11,4.47794362965785
186,18,6.98797375567379
185,14,7.13041378128727
194,8,1.5434684567765
133,11,5.3713012740934
81,11,4.4016932956726
196,12,3.7718790485182
92,7,4.39119790364877
200,13,4.59254100924131
158,13,5.022690197583
114,13,5.43838353872556
191,14,2.58762896329153
172,11,3.21875637403082
140,11,4.20537749093634
193,11,4.59271840463968
189,7,3.00135873112876
186,10,5.58795316542789
196,11,2.75227964575511
156,10,3.46624764624367
93,11,4.0988496001563
90,10,2.75391444858674
83,9,2.22648156916944
199,7,1.62937661016809
163,8,2.59736739781494
200,10,3.28784329975136
193,11,3.58472695013684
169,20,13.5380056193271
139,14,4.25814199815797
152,11,5.4481112476438
168,9,2.34338691015957
94,7,3.09629863317003
190,11,3.5862019629445
118,10,2.69167598319562
196,15,3.39790273611046
192,11,4.36689546533015
188,12,2.70382821360653
175,14,5.75496128187611
165,19,8.05545306457805
153,13,2.85010440701214
144,12,5.02499145130184
199,18,8.69264915097622
159,17,5.71585256966726
137,8,3.24345796149029
175,8,1.91816521711839
134,11,3.25460608410875
183,9,3.20739522120543
176,16,5.29748717290256
157,11,2.87548776467111
195,6,1.05595271122195
195,15,8.67125186219532
192,11,5.46879797990951
165,10,3.37780725204119
194,10,3.61952737473383
182,11,5.18614223513647
195,11,8.42471559468033
187,10,4.28705800354071
152,8,1.67410101806387
153,11,5.06028919894666
182,8,1.80887165083649
192,7,1.41960798545141
181,14,4.91378979141032
181,18,8.15962515182201
138,11,6.4394932178623
168,16,5.95077848421022
106,11,3.63849157440752
187,14,5.62882087704052
189,13,5.35042274853342
181,21,11.8186709334906
163,16,6.68870182545057
194,12,2.55644576106378
132,10,7.31924497714726
110,6,1.57302271770788
141,11,3.39550791286433
175,15,7.05491407778673
196,13,5.00413569618928
198,12,5.58567365307178
187,13,6.669228042844
195,16,4.46235277885261
138,12,6.57885562660505
196,14,4.62104554475911
126,9,4.7159149005417
198,7,2.17688045578554
187,11,4.72842188987388
190,8,5.89689855907834
161,10,5.65710252972298
196,13,6.38996949784976
152,10,4.73994257803013
190,11,4.31006632851958
113,7,1.51105217812583
82,15,5.24331636545707
49,6,1.16311487301214
55,6,3.35048840147928
121,12,3.40768688073602
132,10,5.24851129295176
155,10,2.14085210291652
142,11,4.12317404457384
178,8,3.98440167955139
197,10,2.27422934303339
146,12,8.21892198227313
183,12,4.11396004398088
191,12,3.09839526350028
169,14,6.51530635578511
189,16,5.30607549760182
198,13,4.22007718990039
160,8,4.30324616598148
194,11,5.56482237270028
196,9,3.35288763081962
140,11,5.47081547548355
186,11,4.67946729361507
180,13,8.60853403634577
108,11,4.75002677327325
186,18,9.29589096328846
68,12,4.92819557583703
193,15,7.27354786000173
119,8,2.11050600977069
178,11,4.17958717654065
185,14,7.10111380295251
166,12,5.34213935588289
196,11,3.22552973186854
126,11,3.76272221300733
174,9,5.14787288600198
197,11,6.37632893706792
94,11,4.52018513462243
165,10,4.69896168405635
184,8,2.97233494186276
99,10,2.01046208741196
156,13,4.34132002607196
187,11,4.58326563105441
175,8,2.39216619524595
198,13,4.06388638344297
138,13,4.3789805724668
175,9,3.18204958618543
124,9,3.05527829829713
181,7,2.16867341561957
146,10,4.2823187044732
165,10,3.91124235759672
158,16,7.09540092349639
193,16,4.38445240800818
188,10,4.77986662177946
167,16,5.51193126746871
183,12,3.42773592398124
101,5,3.80457190964459
160,11,4.93339550293676
190,10,3.81136137367205
187,8,3.45024727261529
189,15,7.77777489548647
129,9,2.71078414250123
153,16,7.97587569735637
136,15,6.11657519412035
180,13,3.26516853334489
81,11,6.05778382067489
94,11,3.04748402486876
182,11,3.84229638880215
181,10,3.61181096247954
183,12,3.00357305089105
136,13,3.96869300248647
100,5,1.87398498316952
121,8,4.45467246116392
91,6,0.705385943036481
179,8,1.51531893412327
161,17,10.0640424704883
189,7,3.70637755277148
162,8,2.77701519010866
164,8,2.77657271877292
191,10,2.07167173464965
194,13,4.59791509980275
194,9,1.36266595214265
125,9,4.14778662062071
183,11,4.49195340381189
174,11,3.53167038852717
183,9,2.73378235130599
180,12,3.47472849745113
145,13,4.48506002295949
151,10,1.74556293117576
200,13,4.57707489678808
136,14,3.80717943610972
181,17,4.79068965297193
176,10,1.70097610689752
188,15,7.38247069227133
171,10,7.68231104412225
88,9,5.84393715042172
186,12,3.94103582754458
133,10,1.79026206648843
168,9,1.93905909829808
140,11,3.60728393310315
193,12,5.94333854616649
182,10,3.43482216427949
188,18,7.95803831678205
164,10,4.24628337979151
180,13,4.26167780964165
192,14,3.9312317377354
183,12,8.40098998490999
140,10,3.81421213717593
172,12,5.97215320079556
180,10,1.55655388270512
160,9,1.57885021778739
140,5,1.00438794496823
130,10,2.53768877632828
172,6,2.48224182493272
170,10,3.98403935205865
171,8,1.70320801216715
176,12,7.57178916536844
161,12,6.12901317687592
170,14,4.27142682241692
186,7,2.03835286631542
190,12,5.06700623674346
186,13,5.66736723574048
197,12,4.80082196724507
198,13,4.02950191348133
128,19,18.18761522335
180,20,11.2300641804822
170,14,4.95243711433444
200,17,12.1479615967472
200,16,6.15146799634541
177,11,2.87223996065877
189,10,2.167634473953
200,14,5.2710607805259
185,10,4.60344069116281
174,13,4.91222422122048
152,12,3.77295711493265
134,9,4.40673280421769
124,13,3.698022831184
175,12,4.66614117359786
188,20,10.1662118970822
108,12,3.55832719138711
94,8,1.51341571265416
158,8,2.41938436257296
141,13,4.39981320669265
147,9,5.06849985010327
149,13,7.48836850983565
185,14,8.33685844155208
185,7,1.79706961414666
191,16,5.93995596582482
161,14,4.15891974830048
183,17,7.12218703874806
132,13,3.67630116015809
46,12,5.75356182970764
77,7,2.10001700226757
132,11,2.80951565256268
175,10,1.60424295654427
166,11,2.52342201930175
194,8,3.25338602818784
184,12,3.88966382466469
165,11,2.81411706708546
144,11,4.90949553492747
152,16,8.95666498536498
139,12,4.61797553024883
153,18,8.28987783439306
113,18,9.0045393064592
191,15,3.87742526760826
198,11,2.99293187046916
169,15,6.86390672976633
108,14,11.3180739859114
198,12,4.90374180031327
100,11,4.70336860644399
179,13,6.78074859579615
173,14,6.68322690478244
193,14,7.67377752987268
164,13,5.0905540295707
195,10,4.70654167916178
179,10,5.50826809880109
65,5,4.14159587369418
141,13,7.03644516327401
198,17,7.34540320144741
187,9,2.90981947490528
178,11,3.8313192880924
194,13,3.68064746199345
166,17,14.1844422981264
197,10,3.36946555270725
192,12,5.18327803220163
173,11,2.98625509881078
196,12,5.18572949577079
193,15,9.80591593988045
123,13,4.90117582544974
181,7,4.71795880745699
176,15,7.20384405365659
65,11,2.59312445039495
