"k","ncluster","alpha"
58,11,4.54278786794702
56,8,1.75074994959
67,12,3.64484055998089
67,6,1.28666483227594
95,8,3.07155745505296
84,13,3.12747441108894
66,12,2.09297504093004
93,22,6.86943888355262
87,15,3.64897027458168
76,14,3.79308485837816
84,16,4.5896633815943
90,22,6.98423851699953
63,16,3.98303348292928
67,8,2.09955922445757
88,16,4.8625594913834
70,16,7.121860069228
79,15,4.49721104653179
90,12,3.11414898527915
64,12,4.49751499103052
69,11,3.78414367619523
84,22,9.00213162699695
88,19,2.80161511747197
88,15,4.52791482567566
81,18,3.28339925222474
86,17,4.98415288610422
50,9,2.71243353533997
47,12,2.31140110256214
66,10,1.53703827810459
66,15,3.99316845233762
59,15,4.1904941315123
77,12,2.51804799869493
83,9,1.92381484134151
83,21,7.91526569141304
80,22,7.2572303175437
92,22,8.91573465548355
100,14,6.33199097415625
94,22,8.23117116218091
87,10,2.15368466364768
78,12,5.81999283226612
63,12,3.06911479375281
73,13,3.74309895217586
74,23,6.98293458382978
83,20,5.84920796068035
93,20,6.96419570617518
62,20,6.48445020016998
85,20,6.78466218060723
75,14,5.79164891469504
88,20,8.92966045801403
98,14,5.28199452623423
77,16,7.3992783236783
98,20,8.35224326717985
98,11,3.00133094242453
90,20,4.90417135094705
84,13,3.29155607262608
69,14,3.5677139862048
96,15,4.22674449168829
68,31,14.7537666804728
63,30,11.9894466892461
95,20,8.38553682055747
100,25,10.9528065953809
91,17,5.54433051609432
87,14,5.02525269114275
61,9,1.77650145460141
93,7,2.17775798227409
73,21,6.95990610648786
80,23,8.94885292811376
82,18,8.53855653114915
100,18,5.14575408881168
46,20,7.76590926291957
46,16,4.03645905685583
67,13,5.69740172568622
96,11,2.96908860054395
87,17,6.33708852251084
94,17,6.31214370993787
87,11,3.87755993884161
87,8,2.33899328032766
100,8,2.01456288509957
88,15,5.29921826984346
61,9,3.24513340403583
93,18,5.61290739391275
68,15,4.06411934163607
79,16,7.30337346829938
50,16,3.65450480531972
87,20,6.31601799404905
86,22,8.19721539318069
64,17,4.41581611879462
88,25,11.7262181915964
99,21,5.11922508153285
63,14,2.55319228096174
90,17,5.34575548836795
88,20,10.1147396484295
89,14,7.0446010616825
84,15,6.22090712763865
75,17,5.00919037592791
84,8,3.659809133499
85,6,2.8115501697858
97,13,4.86755874891009
79,13,2.96488668626942
78,10,2.59387349162627
87,12,3.77417210054446
95,19,4.64243278395085
57,13,4.8140348124079
46,13,4.95824696728374
86,22,10.6705261309436
69,18,6.68205128494621
79,25,6.42297812656637
70,15,2.86019357643107
57,24,10.2829353171245
51,18,2.30161375098798
80,13,2.98284366954617
89,8,2.1223948135137
91,16,6.86728149587886
59,14,3.80635470055381
71,9,2.84097818684073
58,11,1.75546657961424
77,11,4.24461193265051
47,4,0.678156025152074
41,8,3.03902078866955
77,16,5.33891606846885
81,14,2.11315058316982
96,9,1.56615775554907
80,10,2.57207185241052
59,15,2.90349136703563
76,17,7.13869994706601
67,14,3.73503731895547
94,14,5.33983883989612
88,21,7.34710532468468
84,22,8.41317170168934
86,21,6.85031189709049
75,21,8.92423328022832
59,19,5.54763802671167
59,14,8.60290161290863
85,21,5.79307756932454
76,14,5.54509723968881
78,8,1.95917434356583
81,13,2.18237319319627
96,13,1.38298465828404
72,24,8.30802813531384
80,15,5.0175602861226
94,25,9.21254003227012
88,20,7.99625470477212
87,18,4.65560679886038
85,17,6.5377268892012
86,13,4.85426333888649
95,14,7.40172754595027
90,9,1.98999082136632
69,8,3.10974603921072
92,16,3.44780864164652
83,16,5.7147192589138
92,14,4.32442664399765
78,13,4.87190255716568
95,11,2.94714494731791
77,10,2.42214242094984
68,14,3.32850670294087
63,15,5.25483038102522
77,10,4.50673846850516
89,14,3.93545990534523
97,12,3.65213959030289
98,9,3.8698513973665
90,9,2.36425439622726
82,20,7.23109225329979
77,20,11.4199210020713
92,23,7.66473461082898
77,18,4.20655862235793
87,21,5.7984892794728
58,14,3.82788591623047
97,21,7.66006199576151
82,33,19.949141108703
89,17,4.40713196450535
93,25,7.52293356873134
100,12,5.67541925808311
61,17,4.68223668927975
79,13,3.12875766136198
92,25,8.08938955076598
92,23,7.22466921489239
88,17,3.76994526377981
65,23,6.9490308751386
88,15,3.77179842046419
75,14,3.70513958804256
98,10,3.62027667400477
56,8,1.15252207475751
72,12,3.23304366532415
69,10,2.82956045111263
71,9,3.73894954166489
57,8,2.57502280926442
80,9,2.99909233639456
86,11,3.07892811353813
98,11,4.22151733262895
91,9,3.24144958713049
85,14,4.86876029543493
58,13,3.1380026602975
77,15,4.50370020776345
53,12,3.69682822492915
89,24,7.65799524120602
77,16,8.52468543727282
63,20,5.94869009444127
71,25,10.4494742694844
80,24,18.8435142736124
92,17,9.69430492533012
93,31,8.5302910052621
87,27,9.0708439167331
64,19,9.1039439484913
88,21,5.34456468954311
79,17,7.42295570994932
80,7,1.53792821735875
83,9,1.27663727787284
88,12,4.82430311633414
83,13,5.18870719735564
66,9,2.42930124327852
62,13,4.02413012601101
95,15,4.57533312459447
56,16,7.7939059996872
85,10,2.37340917754187
96,16,4.55589486265258
88,16,2.69184513818994
99,19,8.3790223310002
78,21,6.42578436215604
80,17,5.29371916049831
68,13,3.55539146764823
56,21,5.75187362133414
75,20,5.57631678977435
97,32,10.6290824497812
83,16,7.13100298890135
67,15,5.16667799242801
82,16,6.86588416740686
95,19,4.36667096031758
87,20,7.02185331930306
46,11,5.36934251959743
52,16,6.2765221236645
64,17,3.27028165625603
62,17,3.70066069765633
74,9,2.83590202156864
76,15,3.14676653798712
85,21,11.8094336316882
85,20,5.06894174711595
85,30,13.461982105667
94,17,5.52081450361536
52,18,5.01210994833059
79,17,5.13525036812657
98,12,3.69571004013836
95,7,2.1280269384227
63,8,1.05223139194354
43,16,4.38694149538184
71,15,3.98599537868604
56,13,8.62122368446691
72,28,9.51257408073639
100,22,10.6796514962712
94,24,12.9627846477734
58,20,6.34751912017811
79,21,4.84101924735947
97,12,3.06873580492867
70,12,4.12369575316515
81,11,3.73734659657081
63,14,4.66473544757919
70,8,1.59176010051224
83,16,3.31902012712461
100,23,7.38457702898634
89,20,5.67810103243795
98,11,5.59703334344171
84,15,3.05464496164987
56,19,6.72967948114073
89,31,13.4356055164195
93,20,7.27971758713924
82,16,2.13466735724229
87,12,4.18048779718989
67,11,5.42648274776879
79,10,0.869199995421504
82,13,3.63123817181242
84,18,7.8667490568866
92,22,5.32146263503122
56,21,7.3327055841452
60,15,4.59390628383481
81,9,4.02462340663156
56,17,4.69152808492187
63,14,3.83247857650008
57,14,2.76180930069522
86,15,6.03872790263716
63,21,8.84170754988611
85,13,4.50805291727908
83,18,7.21905494346521
100,18,7.98191854665234
92,24,7.9895095448032
70,15,4.47600975247347
91,13,3.00669466405622
55,19,7.23306948135698
87,12,2.36804972651261
99,21,9.53345901091056
94,15,2.98224484948796
85,16,5.85516252448024
100,23,8.93793199353455
80,20,7.88453068133735
80,16,5.57310695982595
88,8,2.59176069834426
55,13,1.93007022180153
88,11,2.4894744353997
84,15,5.53404442610892
96,16,6.2598377421569
87,12,3.84899081967726
81,15,4.98597884172618
83,10,2.99393096781402
99,19,5.26413732790971
93,22,5.99082314706086
85,18,4.11223523983522
45,6,1.68920113011373
41,7,2.7179042241645
80,9,2.82119436060603
69,14,5.24216618525914
93,14,3.08495575360755
80,9,1.68514422333111
46,12,4.93340069216675
68,14,3.33833081488172
78,18,7.81189511644433
81,12,2.8153880704748
90,15,5.00050388230581
73,24,7.03512479412521
73,13,4.29728460803714
92,21,6.7321740515411
88,15,4.33374008587431
70,21,5.55718412249452
98,19,6.92539711500288
60,26,13.2967800571932
76,10,2.2207988455033
60,13,4.58849632738115
43,10,4.91394988402662
65,9,3.45532302334652
41,17,5.98470737719128
73,9,2.91658033002117
81,9,1.76808632464568
76,11,3.64568928832764
99,10,2.48697469860679
90,13,2.4996173038347
91,18,3.84988977826652
87,18,6.54166195517785
93,23,6.0612451971434
96,32,12.8455634658006
96,15,6.25260814129611
65,23,6.82156803321278
81,12,4.38568895407175
75,21,5.60783787199302
69,10,2.8005659962281
100,12,3.82123919566314
75,13,2.27135993882655
96,24,12.81597689695
74,14,4.46748188918563
97,20,8.23606739413706
89,20,4.02773598317672
77,15,4.61634222365358
79,11,2.42149183771232
98,11,4.49909014656512
71,18,5.88686758040703
34,11,4.24461590158925
65,23,7.03343317501891
78,13,3.71967182664965
86,19,6.91176936615698
100,18,5.03920767950528
76,23,12.1045470107338
71,14,4.74613074232081
71,13,3.40679349515208
89,12,3.4364654517215
71,17,7.01428264667247
44,12,6.56122604172911
96,11,1.47405536977857
92,21,5.74464275061512
84,15,3.80074343483746
54,16,3.13280325357836
87,17,4.0924654376711
63,11,1.79913937555219
76,8,1.96438503352633
65,12,3.29125491329304
74,7,1.6779268611739
60,12,2.65885514892769
55,14,5.96450756223845
97,17,7.17866583523888
85,11,2.02691542969157
63,10,2.10704232325501
94,11,3.89713642008888
65,16,5.02982415287566
61,17,7.20261034592748
97,17,5.66521351585202
90,21,6.6571735676971
78,17,5.39863075009802
80,13,5.50927807093564
69,8,1.8271984721738
82,12,3.48913251256372
67,22,9.6711585654725
95,20,6.36840865485358
63,11,2.51877611497443
61,12,3.69681136487989
84,15,4.29045438105191
77,12,1.83373916964548
99,12,3.39111574858412
92,13,4.47195722566775
66,9,2.55008167162513
54,11,3.92685311921426
98,12,4.16873775054816
94,20,5.23473092224217
82,36,18.2666874847683
99,16,3.28798552536029
88,26,8.72643347584733
83,23,9.74681300446655
85,24,8.35071093980872
91,18,9.93194363620377
65,9,2.68095335311951
92,10,2.81039338572389
89,7,1.68836065894736
56,9,1.27263452087259
59,12,3.2838839202913
100,22,10.006670092779
81,9,2.38796132899638
99,7,2.00437584231396
81,16,6.61735361186224
73,19,6.7858970015881
88,15,6.49364360174087
74,14,2.69906447608312
80,15,3.49170167026521
48,15,4.06438828994463
84,14,4.21702191365504
79,12,4.417836434341
67,13,3.38115804353084
74,18,6.03509482140411
98,11,1.70664920924865
64,12,4.12342414250942
76,10,2.91738312531723
73,21,5.95903949002346
93,14,3.68518115265178
70,20,5.53645820050775
100,17,5.95556915137829
77,18,4.7363843604588
90,17,6.02755840558436
91,19,8.10406426082683
83,20,9.79630252224569
99,28,12.8714465153992
89,27,7.21925746727176
76,18,5.63462000411414
64,14,3.80487984634517
39,7,2.39681771160904
50,5,1.11306273821044
91,9,1.90442114817287
57,11,2.64355543793259
52,9,1.830171475694
51,10,2.99267892047289
77,15,5.31469155321742
75,16,4.1549566439078
83,8,2.40285694063898
66,12,4.96539193151609
92,9,5.68610348726709
70,10,2.70632651405084
42,7,2.02020054727533
43,10,4.22531168591061
34,10,3.51728044805005
75,16,8.2163591428367
91,11,3.16499913247329
92,24,8.38652314220541
97,19,5.27314294236119
85,10,1.91699544532533
79,19,4.6108750902933
87,20,5.17512203963006
65,19,9.53974416246612
87,16,4.11851569232416
88,12,3.400273396347
85,6,0.72386972654219
92,7,1.42695671087498
90,11,6.27554455101197
66,14,4.47718990211574
94,24,5.09526168232564
63,15,4.457680807922
80,28,9.44607292448713
69,14,6.47222861273862
93,14,2.77590909882847
91,13,6.16100649471461
62,11,3.40178351209936
80,19,5.30805249097179
90,15,4.22617243097032
87,19,7.90302888665123
72,20,7.77511914372659
78,24,9.08594086071451
85,12,7.33878413614004
39,6,1.22143989697364
64,8,2.89646912893805
74,13,3.95783575532088
90,11,3.50331876018361
70,16,5.09974456138835
67,13,5.28567373993565
68,12,3.78469313631226
83,12,3.87268474330528
88,18,6.15294374963873
88,13,5.0069180853547
82,10,3.13913097957526
81,12,2.44668679712525
50,12,1.91626527605048
82,7,1.63012949689892
85,11,6.9677085757594
99,16,6.36992189493177
76,19,6.13261775288422
70,21,4.49549571483736
99,17,4.83317601750311
94,15,3.37663976951289
98,7,1.57295718614621
74,15,2.56904063105101
89,10,2.13095139041552
58,10,2.04147185276863
50,8,2.44185511196301
83,12,2.68082010437713
86,24,7.5931676713764
87,13,3.60041401886746
89,9,2.09813369490559
80,9,1.34432263680132
74,27,8.09130974039969
95,10,2.04725308435277
78,15,3.41733850736272
88,17,4.07321665587981
91,31,14.0904479227308
84,26,8.51209412955916
92,22,10.3808385816968
72,23,4.46323588280346
91,16,6.30621907420259
78,19,5.99191933324653
99,10,2.93279017343358
89,7,2.54605314802012
87,10,4.13706806033785
91,11,7.00128876618758
90,14,4.54111419068369
75,16,4.32013757537742
83,23,7.67333926341415
86,22,8.47953657603372
84,20,6.33896894217411
87,16,6.87644245540989
84,21,8.55656957980919
84,20,4.56168872848379
60,24,5.4453801948473
86,14,4.88829157031737
85,12,4.10179273588913
95,12,2.74779164528204
99,16,8.54172057830809
78,12,4.00337423475211
54,11,3.06431111665621
86,12,3.91797507544941
79,14,6.41591156504336
73,16,5.94826905657604
100,11,3.626561937665
96,23,7.09929984505628
91,14,3.8780905249542
96,14,2.01853877765982
86,14,3.97375235656677
92,17,5.66614723665456
43,14,7.64092711479514
53,13,3.39497973961726
86,11,3.62420816166472
65,11,4.35946411773768
86,16,4.47499646540216
52,15,4.35567148404706
82,20,4.56337428207577
93,12,3.23861191665732
66,13,4.6054592613398
51,10,3.2395910977861
80,11,3.92153019777014
100,13,2.01571920914978
84,14,3.28904670054981
74,15,3.23282163163765
73,12,3.04315080963717
84,16,9.32149681130111
95,15,5.14318433345887
68,12,5.09709793135195
91,15,4.31393507507188
80,17,5.88825382633236
72,17,4.21132320085415
96,18,6.05666593893559
93,20,6.91617299273881
95,23,8.38310995532941
99,19,5.49809675674115
75,17,4.52450838775987
82,18,8.26960456124695
88,14,3.96283914932594
100,19,6.07989707302525
76,24,7.25044145015294
66,14,4.29825714034672
86,18,5.38234476550823
83,14,4.15242429966306
82,10,2.09610238288284
79,14,8.02011212135803
93,16,6.16210217491423
85,25,12.5475905857632
93,20,7.50462532926111
84,17,3.77873088677747
70,10,4.84510428630941
84,15,4.01143819640759
55,12,5.09414140081006
99,12,3.0952793175714
98,15,6.77300980262338
94,14,3.1417144574667
70,15,6.08743603854282
96,15,5.67038706045835
93,16,4.99662310640673
97,7,1.59213454535695
53,14,4.73533972293588
96,24,6.30788478203555
69,14,3.47202216196404
99,15,6.44701667149618
73,14,4.55822599339516
56,18,7.51548937310374
66,10,2.51141739559435
86,13,4.59435746807043
85,8,0.976012663888571
73,10,2.18246553675607
48,12,3.96454658747826
97,12,4.70970345882389
92,13,5.98276317289003
80,15,4.43221200550662
98,21,7.55572014106149
74,13,4.12617223965884
66,12,3.90249973096763
67,9,1.00099953077857
37,13,5.41680837070214
69,7,2.87153429324871
56,7,2.0017205177459
80,15,5.13444545597554
94,32,15.8266758196576
86,23,6.76424762458738
100,21,5.27337241615546
67,12,3.35143202118703
74,10,1.80814417609348
92,10,2.79107170556284
99,16,4.62247385745329
79,14,2.72460836029127
53,12,3.8966144623814
81,23,9.63984449142619
87,17,7.93986376214575
95,14,3.05060744720269
80,12,2.63472061704295
91,16,4.758701864164
84,30,9.32907878688463
99,17,7.82727870119747
97,19,4.91385749223178
94,16,5.25731718673268
76,11,1.55587349437594
89,16,7.92529252644875
59,19,4.56966853776238
94,21,5.21117961744453
75,16,5.28683099012511
91,16,7.90192550171072
69,10,2.65096497770989
74,8,2.12342722403594
78,10,2.85954895240244
76,15,5.20385141538249
87,15,4.62418869141621
100,15,3.27152619017028
73,17,3.08829285707659
80,24,10.2523409242265
91,24,12.2783491884807
95,17,4.83112685563323
98,12,4.09911854556509
64,8,2.13975121287782
54,11,3.75313335099498
100,11,2.88294840366753
78,13,2.3181636231064
99,10,2.0870785639802
91,19,6.63095702501983
85,13,6.79551841140898
72,11,3.64524901167089
81,14,3.23080546078031
93,13,2.75253320741875
95,17,5.760177782129
100,13,4.26541766016322
55,7,2.28132378934031
79,19,5.68871791542833
58,13,2.91898630655895
82,22,10.6165093395819
57,22,7.40907582290534
94,19,7.11978073975112
73,16,4.9058445557963
72,21,9.6539797754994
100,31,13.5194269244514
66,16,4.70506493380376
52,6,1.49766536548977
91,17,3.56199754636316
100,16,4.39822524291367
80,16,5.05162061079615
92,13,2.79321224588019
79,16,5.54360293496518
98,19,5.13425290160273
75,9,2.09913690892655
91,11,1.66505069335842
77,13,2.55460891347513
99,16,3.58564064703362
100,19,3.81978883761106
93,10,2.15481002416994
75,18,4.20353067041738
83,15,8.91692853433784
88,16,2.9845859792935
70,25,6.52833517429302
77,14,2.63046965823446
79,13,4.8755220615537
90,17,6.85836403312019
81,17,5.90656000236935
89,20,6.98147231174574
62,22,8.6694618413415
89,19,6.34654081829019
86,22,6.43362513723258
61,19,6.39318431682649
95,13,3.39141372810815
63,12,2.68104853063677
72,13,3.59685776424277
81,17,3.94025764841419
84,20,6.15623335856734
86,16,4.17053245888331
91,14,3.89192324622868
99,13,3.84510410982584
68,16,8.57053396574283
77,18,4.32173918509103
92,17,7.12617622962598
90,16,2.87666282776785
69,16,3.97809858245649
55,20,6.34252822591706
70,13,5.17969391319875
84,14,1.60614434020149
99,19,5.75389160673137
69,16,4.87121482489528
93,11,4.95519797323765
66,19,4.58869783918164
76,11,4.07566941435605
78,17,5.2870571587262
68,17,5.0308113659458
84,15,3.75102095123941
88,17,5.72623639042072
73,14,5.5572272905023
82,15,2.9450990221982
81,12,2.36908956139546
88,27,11.6492306987795
77,22,5.39539048797862
82,12,2.88030056557833
83,12,2.9697326170984
94,14,3.7584112827196
70,7,3.39935157523886
66,13,3.63069895104128
99,20,6.10406927210733
73,27,13.7234344809908
82,10,4.12287503926536
86,16,3.47220255270167
74,16,2.13269485212944
68,12,3.48483062980685
67,11,3.85240888853728
71,12,4.3558008560221
98,10,2.33745620970193
92,11,3.83574152984042
99,16,3.54999424629846
88,14,4.13780099902795
77,25,8.38570981654531
57,14,3.00564976867129
60,17,3.3115603920729
82,17,5.74615091400936
94,20,6.07209756773663
88,15,5.9709658332776
84,10,3.5060718969926
51,8,2.06194958509809
99,13,3.15275522040438
52,10,2.08092691560668
53,9,2.27451622168244
49,7,2.55562093196883
31,9,2.73657214233856
44,12,1.96483802761391
49,13,2.85607465437588
91,9,2.33122698164384
59,7,2.32172075918396
75,16,3.77425569918175
70,6,3.03391386256942
72,24,9.84394173763207
99,19,8.06140060471734
73,17,4.26032743405729
52,13,3.94312565158812
94,13,5.70005321928188
87,23,10.1814372877107
70,15,3.81445381026124
71,9,2.8812451559013
71,15,7.34977818699594
75,11,3.11909739497441
43,11,3.01602825628619
66,15,2.84008492276114
66,18,5.41422018490586
81,12,4.1099972408315
78,21,4.99189672184298
71,9,1.8557798745728
70,10,4.19386755647947
59,17,2.94834324112015
66,14,4.92886429628608
81,13,2.66939708578576
68,11,2.7428237334452
53,21,6.05925455504576
65,12,3.48233510825845
90,15,4.10762829026411
79,29,9.06515532943209
87,17,3.63450313658901
100,16,7.25561653525721
100,15,6.93814166949822
57,14,2.82165427754573
92,15,2.38503780382962
87,22,7.66551853227491
78,12,2.70043511331213
74,18,6.86394779144167
93,16,6.57243588154776
79,15,5.56915656295426
69,20,5.47889914347219
66,15,1.94584981846585
91,21,6.3113099541071
78,14,6.38116587204369
78,25,12.5051117758007
94,24,8.13589093877364
88,23,6.2469600257697
90,10,3.62073559468706
95,14,3.22308226068905
64,14,4.57876717949263
59,15,2.62661491684355
84,14,3.76150283375966
87,15,3.13490909965233
68,12,2.16691793311098
92,13,3.98936215727706
73,12,6.35615751972116
90,16,4.28456698170358
92,16,2.99845532808898
82,13,3.39367875837838
100,19,5.5253371358552
79,20,9.93990119790421
84,22,8.66386900367799
91,17,8.84179158774933
69,19,9.45533666876933
80,16,8.07492636787468
55,25,13.9796627434075
98,27,10.2317656118464
74,25,10.8868906655816
77,22,4.77663693105145
89,11,3.18565690842736
94,11,3.17605841737757
100,7,1.39584626556763
74,13,3.35786821637161
79,9,2.72907723585268
89,7,1.9667332488042
77,7,4.02463137925819
78,10,3.5236891030234
58,20,7.91773873461082
52,5,1.86672900272448
49,8,1.12003324011087
70,15,3.60990354009187
97,9,2.31659548042716
72,10,2.59387383073122
73,15,4.65582346560896
90,11,1.94210812416109
74,13,3.51556956985185
70,12,2.40666764467336
87,17,5.26571211172466
97,28,11.6558724461657
94,19,6.10749200201692
100,14,5.25407302628869
52,12,3.53414940126894
42,12,2.94930892981028
85,16,4.69395461411627
78,19,6.17321476222162
91,12,2.97654901871664
51,15,5.17651823723924
75,16,5.32333282102573
57,18,5.29764874449977
76,10,4.12157562335701
72,17,5.03052951760784
99,13,4.10018651150724
99,13,4.09956817101482
87,12,2.50637349103357
80,15,3.8454777843664
61,18,7.87181109734197
71,14,3.92762058994276
83,21,5.9068823923655
72,11,4.07270954065146
69,15,4.2084440592071
67,16,4.51490877038691
66,17,6.59401506917168
98,20,5.33335999733952
88,18,4.20458992491428
80,16,6.83475897226497
61,15,4.86614986495935
92,13,6.42185367755068
68,8,3.5798086860465
65,13,6.58931759938356
92,15,5.50754146303694
77,18,6.77261621007467
62,14,3.71273093602507
80,11,3.86618635126256
63,10,2.66975813696446
52,7,1.89045299124752
59,12,4.87534385984676
80,22,5.86135714335072
92,16,5.08108886256227
91,15,3.98786234697792
72,23,9.25855146801149
56,12,5.07403638219136
78,9,3.07349852865857
75,13,2.45465331051954
87,13,4.58764015253682
69,20,10.2505873591947
73,44,27.3764612114195
87,18,3.56884026422697
70,18,3.02902056130731
97,17,3.39058126368421
75,15,5.19812894624615
93,11,2.54950177562053
88,9,2.62434057371094
82,13,3.22672740912689
92,13,2.12407776391805
79,10,2.57112515330613
60,13,3.10668850073919
90,19,7.17615439050365
74,13,2.06664529246547
62,9,1.67201528621998
56,12,2.40766940379689
97,16,5.79423074809803
72,15,2.97130849545768
57,13,4.90736531675234
81,12,3.43206519277621
76,13,4.90775283084997
72,17,2.95163604555808
45,11,5.2817969074974
78,8,1.39514854118935
55,14,2.90236886704338
82,23,8.79844025028329
81,12,3.0286577525932
64,15,7.2292044939249
53,7,1.50507529406062
99,22,6.28276655709185
91,17,5.97403246755923
94,12,2.70377051512553
70,14,3.22295686839592
69,19,5.41083223852821
97,23,7.4740709632199
94,23,8.60174749488842
83,22,8.51913283565473
82,27,12.1350374348712
99,8,1.62343877862796
78,11,4.70132385411277
85,11,3.00408834387882
83,8,1.36307828925782
77,9,2.98161329017547
98,12,2.44997549272708
45,9,2.76092539042526
69,12,3.54312474014767
56,8,1.68544874341755
81,7,1.52760065236729
44,10,3.20477347514918
72,16,4.64569595238994
67,17,9.48821211472873
69,21,4.00695776563123
68,16,5.42072099661116
98,18,6.17599768380334
76,15,3.2387930016608
66,11,1.99062510371801
93,17,6.53057265766876
92,20,6.70732856699248
69,16,3.32568527468501
78,10,2.67329157343556
78,14,4.57020876742095
77,14,3.5572622761143
83,12,8.24674942752173
94,23,8.83831726692823
68,20,6.53637576065348
76,14,4.32222319506101
73,16,5.12391492753421
91,18,7.11920268413149
56,25,6.68852114941461
90,13,4.70227650718398
98,17,5.05624566669086
88,20,6.60303850500171
95,13,5.49841656130623
55,11,4.04249586969989
83,8,2.06128053803308
95,13,4.64446781282112
84,37,18.4401122152384
89,30,14.7060829521357
86,19,5.28216876323522
82,16,3.69440073302451
92,11,3.11793776153996
100,24,8.60449880379825
91,16,4.03896601245101
98,20,4.27368818770477
60,18,8.29873311255033
93,19,8.01203259692657
70,12,3.6175459473186
68,11,4.20378029271793
87,13,3.76045619328237
53,10,3.9449384125123
75,13,2.89625777241354
98,19,6.47657806793117
88,14,5.62648969850509
53,16,3.89537142129972
94,14,4.23598272102193
83,13,5.30667294595903
47,19,7.5731478173448
97,15,5.5737717050669
81,12,3.46637779257698
98,10,3.37511320540099
85,12,5.93503263751513
98,20,5.91181257510034
99,21,7.5970601800861
95,16,7.63978549269756
99,26,9.59983377631572
82,15,5.27594151132359
63,9,4.77100365480656
85,8,1.66584091508494
79,13,3.8451878456266
87,8,0.817661978703253
100,12,4.36659393863232
92,10,3.2251612213936
100,23,7.18600766012034
88,14,3.18069535334498
72,11,3.88059861294473
57,12,2.08627615226491
43,5,1.07384076556976
53,9,2.64157552352196
97,15,3.27589851872767
59,16,6.61491311521744
43,6,2.38307204240611
66,10,2.71307729573095
58,7,2.13630114915147
71,12,3.44788624311589
55,8,2.43563275842918
74,10,3.15723678517508
90,13,4.47613099922618
96,22,8.80260254856823
99,17,6.58005460218324
60,15,2.19394349185761
87,20,7.15832439473223
50,17,5.17990701129707
90,19,6.11707086393456
78,20,7.59856687167327
62,18,6.02442916044975
63,13,5.7300242823163
87,16,4.58224592590542
75,15,4.00183728093699
72,12,5.56262017298868
77,17,5.73465299497367
81,21,7.08013484728334
88,10,2.26460022429557
55,14,6.75929920307325
95,17,5.02299107610111
68,10,2.3754261349871
91,14,2.56442191822613
92,9,3.56545659655365
77,12,3.43207971278839
70,15,2.67748898479751
97,6,0.886378380689861
100,11,2.89832624835966
83,7,1.31833390069617
96,14,2.82581263844054
52,7,2.25134011044499
47,12,3.6131849954838
49,15,5.84635772040991
93,16,6.71559051376472
56,10,3.40618808994369
88,12,4.04092609310631
95,14,5.52614517619278
96,23,12.9295837744079
100,18,6.51652404470197
94,18,6.65092871492848
92,20,6.0340221432762
71,11,3.26085719784355
77,17,5.43162916022971
71,13,2.74390021751132
79,12,3.93608136750492
79,9,2.57361586108696
84,19,7.219447964529
99,17,7.30265857720524
78,14,3.8170147348773
71,8,1.29342998609535
41,10,5.55102811831109
74,8,1.17168157389487
78,8,2.71739346812217
71,9,3.79082025877062
65,11,3.70793190931482
99,11,3.55347762094735
71,8,1.11471398291192
76,13,3.34846424610232
70,18,6.6860639298901
72,20,6.2277380165551
75,20,5.59202834022109
92,11,3.36865504656104
83,13,3.60917943018539
96,15,4.00779329807329
65,14,3.22432771587962
78,11,3.0294060536594
87,21,4.06408369692744
90,18,6.20889108864304
77,17,5.79138039173805
85,12,3.86998243183802
72,9,3.76693545893262
63,10,4.71524400010305
84,10,2.72375415174786
96,21,8.33215328474504
63,14,6.35645769741515
87,19,7.44964561781911
73,22,10.5254666417526
71,24,11.9187664574457
86,25,9.3997753275881
77,17,5.6935087438175
76,20,8.52814000841279
65,14,4.08523295580687
76,10,1.57539059104684
89,14,4.41854790227344
97,14,3.70020170587193
58,7,2.57838577753781
57,8,1.51886945746031
60,16,4.44410202060673
80,12,3.85212593252358
78,11,2.04797472181499
75,9,2.52533995047417
95,21,6.51100288134733
85,19,7.75885057921105
77,10,1.51885957625822
90,7,2.79647761255275
87,18,5.09458043999157
88,16,5.14991672346973
82,13,4.88039211601175
89,20,4.02041610949663
70,9,1.64040885126454
86,12,4.0310670301665
63,6,1.29231524847291
48,13,2.41958314320662
72,13,3.42145356038337
86,21,6.22196401634194
72,11,1.42910464756397
87,19,4.98512493757872
90,22,12.9071156606845
91,20,8.3028501783276
57,10,4.55559631351923
63,12,3.47351333904228
81,20,5.46288357413136
62,15,5.15980502862987
64,10,3.99570588952829
87,17,3.62996930750367
67,14,6.60388985726067
94,17,7.26770903400893
60,19,5.7963808636689
92,18,6.05417170823251
59,18,4.83983427479621
90,14,4.28751786383481
81,14,7.71739702853363
86,20,7.57666548908802
65,17,5.96240379338917
96,21,6.9475114819665
65,23,6.24633349284665
100,20,4.54000888753654
79,22,7.03454715438321
96,13,4.09531418553677
75,19,6.33074239124322
72,19,4.61739706736505
91,20,7.62654316387612
85,21,9.1864929515056
96,11,2.61316590106613
93,15,6.80981736702899
95,9,2.18175665299922
94,17,2.47980710071789
75,10,3.21772001120001
78,11,2.57691912909161
74,16,4.45051277946633
70,18,6.78967092455732
82,11,3.29724306014913
80,25,9.56717935075823
93,17,4.15288630797065
55,10,2.65486203021797
95,28,10.4005440368856
67,12,3.29112541857428
77,14,4.53405382037652
79,20,5.74196446009036
