"k","ncluster","alpha"
132,14,7.82561405993456
100,12,3.46551305960804
140,13,5.75319021690765
69,15,3.89256173000393
84,6,1.33223197975613
104,6,1.898359998816
124,12,2.37437495376668
115,9,4.86220968409628
146,14,5.27719927755543
132,8,3.4927189171295
141,12,5.31521152185158
102,9,5.21890525735404
144,9,8.14890831040739
147,8,2.65300185841574
144,10,4.69335918780313
129,14,4.47681416659746
87,14,5.1267492147062
75,16,7.32149280431885
115,8,1.18013044961134
124,15,7.49991470672096
90,4,1.35102126874332
70,7,2.93341305410113
64,6,2.27822802785135
146,10,2.08694981839795
83,8,1.91614774183926
141,7,2.47133795894665
87,17,5.48883921620222
123,11,4.42549642343704
139,7,3.68549211709677
58,5,1.44374832176569
146,10,5.60115299117586
104,16,5.57253739351681
133,7,2.02619361818588
106,10,2.60749621114228
90,8,2.59897610446063
92,10,5.19251531881749
116,12,8.79964780990626
125,14,6.07138740049163
140,10,3.15696258505052
74,10,1.91933421797132
83,8,2.03789658330069
72,13,2.63284515176948
135,12,4.87758368531582
94,7,1.85734272879449
116,8,1.26878106082134
93,8,4.50784493808998
148,10,6.12240855487551
125,9,5.14547716090509
98,13,3.93158821534985
103,11,4.69163245026846
69,12,5.42363138639613
104,15,6.54929760182501
148,12,5.2158122101184
149,13,4.37420966077532
150,11,5.15652227291339
142,10,1.98502239299103
73,7,1.36936232571933
97,11,3.49466649812313
76,10,3.46899568606016
104,7,2.13405236230223
137,6,2.73127881404091
147,9,3.31262202352813
137,6,1.66826362084815
130,18,8.77074111897749
78,10,3.81648467848976
141,11,2.44853635055549
144,7,2.09232526470126
41,8,3.177468211897
55,9,2.76849410664764
73,11,1.85120077698618
83,6,1.50116080415548
50,7,3.91795147714117
119,11,3.54881956410747
132,15,6.75316378136359
129,9,4.51920335697269
122,11,1.94461132900646
132,11,3.65361393681149
148,10,4.26679310298417
132,17,5.50606844600811
120,12,9.06445386927822
101,11,3.24800388129428
132,7,1.81335917185282
138,9,1.69795251195706
138,11,3.97710457908864
103,5,2.28464398302502
147,16,3.38634362655642
126,9,1.97795966326105
126,8,3.15414384010575
145,11,3.48802635612045
85,6,3.68913528580088
87,6,1.85572914958282
133,12,4.36608970845582
103,8,1.42622834353552
81,10,3.37796572382209
93,11,2.52086296722169
141,11,4.63530270288995
114,15,5.58965196203246
74,11,3.01428132823453
75,5,0.865306346119367
58,12,4.23576420423737
38,6,1.40048651572317
62,7,1.93631483990153
98,11,3.42285518071609
122,9,1.54631483480222
106,9,4.75618160981747
145,12,6.89546302944765
105,14,7.13093144306587
98,12,4.90784876983396
149,8,3.15225652121441
117,13,3.95186164808584
146,7,4.37750011902869
144,9,3.39141912965158
87,7,3.13595723226438
50,6,1.88347699768918
100,10,2.8001750814502
133,10,2.96024688026324
150,13,3.40558355258813
93,14,6.32109413888366
107,10,3.27094578099439
88,10,4.25493108575684
63,11,6.50948528673304
96,15,5.74550147681784
133,12,3.58319914399797
138,11,3.88176852390802
97,9,1.73950566824875
140,10,4.08774775967875
146,10,3.36534972736962
140,11,2.20403296871127
147,10,6.01787430221244
131,11,9.42175374907434
137,10,2.98165743467981
123,15,5.78482327706138
135,20,11.7104838484449
143,11,5.41246214801009
132,12,2.8382669413922
138,13,4.76975398377072
95,14,4.07681009913227
74,21,8.0727122153978
141,14,8.70062393797993
147,12,4.41121881657965
96,12,9.55083543913738
83,9,2.13525648777837
97,12,5.33993292210894
91,15,8.35157240409389
147,16,4.18267651372571
116,13,7.21241554784941
88,16,6.79500130447989
88,9,5.23893932542376
114,13,2.56026728437946
117,8,1.38421484088812
139,9,3.41242807794851
121,5,2.67894392404794
134,14,7.08485714930725
145,18,7.83695977052469
115,6,1.84153670875664
142,10,4.74960550210602
149,13,4.48665529918944
143,17,5.98553363763272
109,18,11.6751673151631
115,15,9.47643865217833
132,9,4.74655683635035
143,12,3.59042378404112
87,6,1.80871008921657
114,10,3.22360282565091
87,7,0.602687928582513
130,6,3.52110472229725
96,17,4.87971169179778
136,8,1.38919976172277
109,12,1.90909544812374
128,13,4.67378497468748
64,6,3.09811669258679
110,12,5.26580514649673
149,8,2.59666810994658
102,6,1.99844086602954
131,15,6.10680812533755
145,15,8.7376535825147
99,11,3.7115434004762
128,12,2.84485627666663
102,12,3.3186886684663
119,8,2.07630929930045
86,9,2.68431812190139
137,14,3.20384968719584
116,9,1.97304958771366
140,13,3.93571966071981
119,17,5.52480520695573
99,15,4.58727150682238
146,7,0.615948515813123
119,8,4.20901264763753
100,11,5.49008340874622
86,11,4.2510183696753
66,8,3.32977449004807
136,10,5.28400610484966
113,14,2.15811325499134
142,13,5.09091620062985
128,16,7.33228858399688
117,12,3.56808066436512
131,10,5.52109671126166
96,13,4.77278638555915
111,10,4.55438829299219
89,11,2.47137977170968
131,10,2.03176616693591
149,15,8.70303250603576
150,12,6.06353472122479
112,13,2.54815430385642
144,9,2.08530704452898
115,14,12.2971785629201
130,9,2.24345111550894
84,9,1.77867068597782
117,10,2.76688290768138
113,10,3.97012414806708
132,13,5.52139870780158
140,14,5.35492003493881
149,11,4.59445481092007
76,7,1.86595871942799
93,9,1.25560165289076
64,8,1.71445622592095
67,9,2.13394775207642
147,10,2.56938951661868
99,10,3.50460027145502
114,9,4.12413533545265
116,11,4.53207790938014
150,12,5.09969261450206
134,17,6.37809133253168
140,18,7.53294036264018
82,13,7.4346560445938
123,12,5.01629456790091
86,10,1.84111541596066
61,6,1.98469739739517
126,11,3.11086693714193
134,10,4.24875008957958
150,10,2.7209531207666
94,13,3.35388168989107
70,12,5.02363609635978
110,9,3.16129465593379
132,8,3.07189946737435
122,9,3.1447603459512
90,11,2.17091030874838
97,14,6.82737252098067
129,15,2.48886366616852
101,13,5.36665073669459
93,8,2.21350716353154
139,11,2.69830332700667
121,15,9.56568452354164
111,9,2.31062858714525
112,10,5.30201792553679
141,15,4.02208824623221
100,10,3.87590679312086
143,19,7.48145980338517
150,15,4.87434161165251
138,12,5.05319551489314
149,8,1.36434116845298
112,12,4.08676290205313
106,7,2.44675793162793
141,9,5.35355031609626
146,13,5.11277772350571
149,9,2.69336570140727
150,9,3.10905223996118
106,10,5.57430423455123
75,7,2.09757973554826
58,7,1.2502484500773
85,7,2.70189802001316
141,11,3.65962527657639
115,11,6.52841625417578
126,13,3.79916012071684
137,13,4.13760626155199
133,10,1.65014039266285
104,12,3.98629493140269
126,11,5.05174224786901
108,9,5.20436338339989
128,14,4.00614169728231
88,12,3.83362580209979
52,7,1.87884776232246
55,8,2.55190219611888
42,8,4.20157879434159
107,9,3.56475029557119
108,13,2.71747997682458
97,13,5.10671103566998
139,15,2.49310465734901
56,9,3.87543652800369
84,7,2.42916754045932
62,13,8.9306018240052
86,11,3.9515413007671
137,14,10.0967113446971
143,15,11.6841251678785
93,8,3.73305330869334
69,7,2.54736820461469
87,8,2.78826851532168
129,7,3.14879573461274
144,7,1.62226656500442
127,10,3.75762715278309
130,6,1.39086336715886
149,14,4.24053674008675
90,11,2.35152590703698
53,4,1.20789454664569
138,10,2.5090417914333
143,10,3.19929448676055
114,13,5.044382013742
118,11,2.4884888701588
141,19,6.13629529603456
131,14,5.43015312973588
92,15,9.88321421611589
94,7,3.07289247567642
132,11,1.42252865098924
114,7,3.10273515889833
87,8,2.89499859285149
73,6,2.39992008480566
139,9,3.22238462747886
129,7,2.30888190844532
137,11,3.72247125294934
92,6,0.546956489826869
77,6,1.9751433016771
125,12,7.96523651155619
144,7,5.71346713387824
92,5,2.86981605428639
135,7,3.4484606015152
123,11,2.77708695148236
129,6,3.018400498801
98,10,3.30722040546453
125,7,2.0091989988014
83,13,4.15290585635626
98,11,2.28823474424538
149,12,6.73042099527359
139,10,2.83664326888186
70,6,4.7101914032398
125,8,2.69259465634409
143,12,4.6131202561739
120,11,2.84267283375287
93,8,3.10060269385036
64,11,3.75420817334999
150,7,3.85526374678673
98,16,6.55283482675188
115,21,4.84466228168545
127,11,4.46527454264515
92,10,2.20895155537607
86,10,2.97167251390837
146,10,3.55679369236098
82,12,3.48044001932084
130,12,7.15978522980009
80,12,5.11468199914345
130,8,1.94160015970554
61,6,2.89633875357057
150,10,2.4487207934362
150,11,4.82056614529887
110,10,3.25606603446213
81,9,3.05195411298563
111,10,3.24185638545167
95,8,2.21138450816499
135,10,3.51382895849668
56,8,4.14099415188672
91,9,1.76897841104916
120,8,3.18084679537309
100,8,5.13182001825887
53,11,4.46320615326836
76,12,4.04269463535521
111,10,3.73608338584704
104,12,6.89207467145774
108,7,4.20111171543766
145,13,4.82921433299193
113,13,4.42271350269417
136,12,5.77452527630181
141,10,4.11250103566532
106,12,2.88418435859167
139,12,5.39569793941907
89,11,3.03481392787036
108,18,6.93617630188652
146,14,7.62288234756286
145,12,3.02979841525132
104,15,4.57622080061667
102,9,2.18111066555421
140,6,1.32788820138384
142,13,5.94689836839978
86,10,3.75330045069358
86,15,5.21004678471068
98,23,13.6824098442922
148,20,8.58466940286229
132,8,4.01834968375459
123,13,2.68400014617507
128,10,2.50055749535692
141,9,4.26142859951459
104,7,3.03221477176767
105,16,5.19155989601549
109,12,6.82098510008872
145,7,1.55002600680886
69,8,4.16820996832263
64,7,1.51389179333542
139,10,2.81980347763022
78,9,2.79767518658549
132,16,8.08366614319254
146,11,3.92037560046686
128,15,2.872484550419
138,9,1.26073815410966
136,10,4.79586726290242
139,13,3.29693001168948
111,11,5.82459136027487
143,14,5.37897997793638
149,13,4.84322763466197
126,9,1.74504585464231
128,11,6.22408002037653
142,14,2.68039512936014
137,10,3.26255462670891
141,6,0.992158505486371
100,9,1.80118124114675
141,16,10.1579574603553
138,11,3.33882743473086
113,15,6.93045597319032
105,7,2.85447556526125
133,8,4.54750214306236
113,10,3.18948649249223
141,14,5.23561532801156
149,19,5.97824297408034
95,14,5.98615000516317
149,13,4.32511931468396
68,4,1.60293258889903
44,6,1.94591953386928
72,7,1.18565635385607
113,12,3.66601637223915
107,8,2.36739804065112
139,12,3.02060852014425
139,14,11.6108352287816
87,6,1.82757445069802
146,17,6.87850883430668
123,13,7.07886560761761
150,20,6.5135920355058
148,11,6.7545559121739
125,11,5.43230975151033
132,7,2.07768459821378
130,12,5.36852739396163
146,6,1.48044117238279
150,9,2.90534566688187
142,12,8.72505599545261
147,10,5.4750691664386
124,12,4.6801411970415
78,9,1.95114007459909
85,13,6.63368834197306
88,8,1.9905051824197
143,7,3.59303767945014
149,7,2.53538192613263
139,11,5.96921138555727
146,16,8.72443252170621
145,11,3.00268873165867
142,10,2.74614574997512
128,10,3.58140719851651
125,14,4.18620353275792
96,10,4.87148910494716
119,11,2.74440631452948
139,8,1.56105440289415
108,12,5.32068427672001
123,9,3.09106196046943
95,8,1.68573435681682
99,9,2.77431322655799
93,14,8.07944834179325
75,11,3.37247246951426
113,12,5.15294390362715
146,15,4.075047567221
146,9,3.1112058613281
122,16,8.56402209256996
129,8,1.50932702841636
110,13,5.21349885305894
91,9,5.24080959145507
70,13,7.23134520447942
69,6,1.16095279594709
51,4,0.668748341052043
133,12,3.47688408790878
145,10,2.43733786119504
130,9,4.93154937281665
142,8,1.86220574516517
98,9,3.48327865770377
128,11,6.592043464545
103,13,7.89604140602566
132,15,3.97343024102601
104,16,11.8656804010309
147,11,6.31056131558811
125,7,1.66782907458566
76,9,1.91099191338872
145,12,3.58229658604371
141,10,2.05080471142382
126,6,0.973347658975804
92,14,8.76319005210776
146,11,3.37243776636814
136,15,4.17618312417321
99,13,2.87680307745786
98,9,3.75325065919748
129,11,3.29155327037928
95,11,2.35211971300388
146,12,4.13376964342981
150,13,4.17045014210777
111,11,5.77638241287541
135,9,2.68844439837764
62,8,1.92039234825292
64,5,1.63299550965068
148,7,4.47002845348286
88,8,2.23857025189681
121,12,6.97932186316466
122,11,3.12748503577535
148,8,4.63826951336482
86,11,3.82998957694228
119,10,2.49999575589727
150,17,6.9523771510549
130,11,2.62812961513268
96,17,6.3288183460179
81,17,6.04839991335829
123,10,4.88246898991269
122,21,6.48676582240628
139,8,3.15679937108369
122,10,4.08659800771747
119,8,1.60885691556708
117,10,4.26354102250441
111,8,3.93967464183878
114,9,2.9873755390954
115,10,3.80052154571754
148,9,1.923397486891
140,15,4.95044391651041
81,6,0.928209162669311
138,14,5.34046864493835
123,10,3.31275884817368
72,10,3.86360392572996
57,10,2.31295033222059
133,12,4.16431073655531
128,13,6.88037388767971
119,19,9.4278226643299
144,17,10.0329110164736
134,9,6.10044970685191
108,8,2.28600346329574
79,9,2.89491715922135
142,5,2.10636635996942
106,11,2.29715348894885
95,15,6.94707301465196
142,12,10.4966811612089
110,14,4.09823968395426
88,10,2.45907134885221
101,11,3.12685501223196
136,11,4.02754692701323
117,12,4.84598063932714
109,12,8.62608712498647
137,12,3.39692394349055
126,10,4.84794840152637
112,16,7.9912879805096
58,8,4.11635983659983
61,9,3.80937280294105
98,12,7.88178346782723
150,14,5.97016484565837
66,6,2.33942196194806
118,15,7.27160253406146
147,10,3.40900437771065
118,9,2.04493186236794
107,14,4.43010748062968
52,13,2.36505568566111
56,5,1.91505878782824
66,7,1.95647270962555
64,5,2.55667560262819
50,5,0.799175998724333
140,8,1.7446486620881
142,13,5.16784422137281
105,5,1.38163862558843
111,10,3.01209928880893
47,5,2.0652607461534
48,6,1.79866991791671
73,10,3.09204298073397
122,5,2.01339826569844
105,10,3.51949644125819
138,10,2.59106229173728
141,12,4.22971051289784
90,14,3.05063905417608
129,15,7.61738584904792
114,10,3.4376000439518
131,12,3.93347203328613
110,8,2.35669823173955
49,6,2.68359851109725
52,7,3.09503323931195
109,8,1.76087132498492
137,11,5.18910678747583
144,10,1.21183470833154
102,10,4.34809763709124
127,10,4.16629470739377
64,10,4.36336155057298
56,10,3.25204319791211
39,7,1.17923709684568
75,10,4.89702737355005
110,9,2.57014273101211
111,8,2.37756183705947
145,8,1.73658025677064
118,7,2.00796230757517
90,9,3.50849172029136
136,18,6.65214872311041
143,11,6.24476218035049
124,10,3.21075073266744
148,17,8.77683814310265
142,17,6.36190328116868
100,9,5.18379537025967
150,11,7.52194724545009
149,12,9.37566596586585
81,7,3.25543630573773
73,8,1.41483124440779
138,16,4.9089245087815
144,17,6.68006184228994
82,12,4.41204595259139
149,11,6.76910954514909
147,10,5.1732891188777
102,9,3.03244109612685
81,18,6.12612106080963
111,12,5.59283390357176
90,10,3.12011033626485
97,6,1.13386020971334
108,8,3.88422266222522
47,5,2.32608435521913
71,17,7.5178193077818
80,8,4.05044307460946
72,13,6.21527207698787
54,7,1.58468239000987
112,6,1.82080628575109
125,8,2.85407472663109
121,10,3.17838956217767
145,10,2.7021397694747
85,10,2.90374721701514
122,17,6.05007668693857
133,13,3.486660508773
139,11,5.64833573057275
149,16,7.01224413847361
149,13,4.12080995916047
109,12,4.78157498427175
138,9,2.99106232810138
131,13,5.14615482299559
146,10,4.15880453078384
131,12,4.28670465622252
138,11,4.5206864095965
148,10,5.36866775160382
143,15,8.07319178550024
127,16,3.29255389629773
133,8,4.79510385534145
139,12,2.00030689301593
120,12,3.02802926205299
88,14,4.04204354993924
113,10,4.71827510067145
144,7,0.859770192690398
141,12,6.90712807322673
86,11,2.09349792210231
71,9,2.69208881256865
86,4,2.24805860592271
102,10,2.76208195632379
119,9,3.72617992362182
114,12,3.49309459374028
54,13,6.3167465255418
90,13,6.40766628329632
92,11,3.98938223340987
132,9,2.81122684234314
137,10,2.49850243274924
143,15,5.44398202237951
124,14,5.41421409998778
68,15,4.65808155373126
67,9,2.87523710069231
51,4,1.06671304275263
51,5,1.5329371314615
38,7,3.86094377749103
71,12,4.74130129119767
115,7,1.2942381293685
131,11,3.61346020127164
127,11,4.07945492274461
143,17,7.9371156353984
82,5,2.16116764171632
150,10,3.00109031047955
91,9,3.91752868938573
121,13,6.67345469681393
139,12,3.98936351980554
84,8,1.48916755180288
88,13,8.9026792080823
139,16,5.66663113781631
50,10,6.15714368558872
132,10,2.51880724230967
101,13,4.10919401839341
139,12,3.87967024363532
104,12,3.67823071633023
74,8,1.92066543737182
55,7,3.27600485939741
68,10,4.34672061408121
77,6,2.24716058355157
85,12,4.01621799524931
141,13,5.73714976911879
78,13,5.59868440057813
105,11,4.33638285040503
127,14,3.37492845927711
63,8,2.85286431732039
56,10,2.7033035702778
62,6,1.93123762430265
57,9,2.1878190570634
95,7,2.01926940047994
75,5,1.13254016138387
92,12,3.47613505256723
146,11,2.59411335104089
127,16,8.88619878744961
102,9,3.58380394850194
142,10,3.79894451029978
116,8,1.83428932569585
106,9,4.96897477913262
78,17,7.91505150167782
147,16,7.32531147432485
133,12,3.4298790705909
141,9,2.50202516796123
124,7,3.54013195297127
123,10,2.98781863789397
137,9,2.64058745173002
97,7,1.8804387936536
141,10,2.47042378159698
150,11,2.58767812387587
116,12,4.09252522464663
113,9,4.591338077789
87,6,3.16251897180584
138,7,1.68364957820191
127,13,7.00511629447093
56,7,2.11028843653231
61,7,2.25633107410094
131,10,3.40930392407196
150,11,5.07214487747934
119,7,1.99708308556794
89,11,6.60846982940577
108,8,2.74818988969221
93,18,9.18838254730578
130,13,4.64458204236979
128,15,5.7889092871309
141,11,2.36533835107874
86,10,6.81476321357546
105,16,6.88879883256639
136,11,1.90353167505547
135,12,3.59647412252423
136,15,4.65255652560177
131,10,5.6370691940034
139,10,2.61408123705145
111,15,4.13012932912407
120,5,2.99971285593963
137,8,3.76790878080454
75,9,2.72452240537513
128,13,4.08433852652354
137,15,4.5142548752434
130,8,3.50229584444503
132,10,3.02581712006755
117,9,1.99508464519081
141,15,2.73564256589812
148,18,6.17412347799351
128,11,5.33048126076056
138,8,5.58269775929991
93,8,0.874672711553221
140,8,2.34205660801259
71,6,1.33002407087518
43,5,1.61169045630604
138,14,4.26758955455054
146,11,2.37468325415592
80,5,1.42793281438529
56,16,5.32093889561138
140,9,2.81743878003785
77,8,1.81069029032039
120,11,3.03358129534686
135,10,3.66795773008326
85,7,2.19785414054357
50,6,3.91944904739742
107,10,4.90417087461506
117,7,1.66482645291064
61,8,1.89553688013886
62,9,2.70367446631114
54,8,2.81085343280254
135,14,5.45659169606927
142,10,2.97536188700776
150,11,3.84352787213848
135,8,1.5981695285183
71,8,1.02362631816533
76,14,3.33976216139963
54,10,5.50105438222743
73,16,6.34722863626593
117,19,4.95103699670983
127,13,3.90076891798146
144,22,9.70495483383892
149,15,5.68499729281779
137,17,6.37074343310623
81,6,1.12113967022038
58,9,5.34508791964776
134,13,7.38844205756397
150,17,9.47576267027984
138,13,6.90418382627171
114,13,6.50049745491843
106,13,4.16512136269582
136,10,2.72504677619402
127,17,8.28000789980219
134,13,4.31567156440587
150,9,2.96220522227764
110,6,2.01550618231543
137,9,3.52627320664666
96,6,1.6278508273177
98,10,2.51474477273228
108,9,3.72026837465174
114,12,3.91088943051328
109,10,1.63067841511021
136,8,4.48426023758535
134,9,2.51204808199323
118,14,4.87494660940608
72,7,3.96090026146653
77,7,2.47593977814961
95,10,5.93751112501769
97,8,2.46516140906162
90,12,5.25059848384921
150,15,5.56967760758523
121,9,3.69710158240925
150,8,1.25681837717772
76,15,5.8839383291815
115,15,9.24121783233268
128,13,8.06484667250215
136,8,3.02220412120378
115,7,2.2786208308058
118,11,3.1095346807576
84,11,1.80514054140659
82,8,3.03459096380886
117,8,2.41698076700296
134,15,8.01633259200324
145,10,5.31482858383719
101,11,2.00722250814792
87,11,6.00480349205053
106,14,6.81995574393706
119,7,2.47547474423036
122,9,3.23236104962796
103,14,7.61461434284368
140,8,3.98533319016657
136,9,3.04899521188136
146,6,1.4427557739715
148,11,6.31885931802364
129,12,2.87387528498743
110,14,6.21614523364064
84,14,8.98775401398049
109,14,6.25743226963306
120,11,1.79343405301786
118,10,2.07222697041192
104,10,1.9583344552992
145,10,2.66529895716045
95,10,4.55984382587253
110,5,1.09300854372077
109,7,2.70927389050043
64,12,4.74855228983647
120,9,7.67547684673439
74,8,3.6056710907736
132,8,2.13943698205432
149,11,2.58396266864234
140,12,5.30067751229753
136,12,2.98734661626592
108,14,7.81239668590542
144,8,2.28531459672596
140,14,7.61070670077458
134,15,5.7316958249025
67,11,3.56271581953461
93,12,3.41839795108988
139,11,3.32226156898859
131,11,5.48505503056173
135,12,6.52847544818014
149,13,5.79375904451407
130,8,3.98221193892311
150,12,3.25940594789495
128,18,15.6841042835021
111,12,3.96579959117955
100,14,4.05539765778784
139,10,1.8427984947468
118,12,3.64564162348215
98,13,2.49561881701538
120,7,3.02470223285024
116,6,2.309988868601
96,6,2.26403222790091
132,12,5.16582873895132
87,13,4.89792725344087
141,18,12.0742787300469
90,17,9.2364142656834
113,10,5.15075981842325
146,9,1.35386618765852
140,9,3.70711208296397
142,16,8.03689457204701
114,17,16.1401645595216
134,9,5.54209273140151
132,9,2.2733200397611
145,18,7.62588577222495
64,8,1.20460085484694
62,4,1.07640491312213
50,6,1.49046585171376
117,8,2.42014378760488
65,7,3.33709123272203
91,6,1.28854482350825
140,7,1.85497193681554
118,9,4.33322648769967
145,5,2.18669459342629
99,6,0.671953361316496
84,7,3.44120155211308
102,8,2.70335200649105
135,9,1.72769776985288
76,10,4.06475779392806
110,16,8.6524812731959
145,16,8.34590145596333
126,17,4.91468321618393
143,16,10.8825885475231
127,14,6.52563687717823
135,14,6.48989928201472
120,10,3.19102357015694
127,10,3.34287849826115
142,19,7.06316753734826
126,19,7.09798641336496
146,15,4.04322679185928
149,13,6.45079573168314
102,7,1.81274730055913
128,12,3.99480470905239
58,8,2.69365085129774
75,7,2.81634394963832
149,12,4.39331689323885
130,11,4.83601837334055
138,8,2.1445743369289
58,6,2.70695189305738
52,5,3.34063315315294
59,8,2.94438879617873
59,8,1.80326732271196
70,4,2.30111773432855
39,5,1.17791446124984
89,11,7.62326873383746
90,10,3.7345780604951
110,15,9.37286400537269
143,13,4.45091026948472
94,10,7.25447145736161
110,11,7.52211717894756
97,14,7.50996826937773
61,7,4.39591021603342
115,17,10.7790435335695
137,18,5.81694028142969
141,8,4.17228599531131
140,19,10.338620883304
131,9,6.6365569368885
76,13,3.36460128427693
79,8,2.47018424252716
77,6,2.4725953893097
137,16,6.86972542295344
44,3,2.23397284973581
53,3,0.397329005828296
55,4,0.584570940441623
51,3,0.539687829898883
87,13,4.71934004371369
86,10,4.2215821946939
128,16,7.20081273517323
141,14,7.25231924387996
147,11,2.83917183095635
131,9,3.81630717815693
133,8,2.63350430965727
150,17,9.88131902453593
150,16,4.09680905147643
99,13,6.56974827183211
128,14,11.4849948003351
147,14,10.6679878449999
94,10,3.02605748971375
148,10,3.13308540022806
108,9,1.73416888051273
57,6,1.29993976509616
114,9,1.88849489312276
122,15,4.34879388288169
117,7,1.57242251582959
129,11,4.43612764522685
126,11,4.31099976723677
146,13,8.43937395622496
139,13,3.06405666999211
137,16,7.34569479262165
120,16,3.54557223664928
88,10,4.90458384258514
85,7,1.97817963951787
62,6,3.61063897707344
60,11,3.42176403440278
62,4,0.834072129450898
135,9,2.46267655852472
147,9,0.929880514504245
127,15,3.31070829484913
120,10,2.8654292710099
115,14,7.09966871034077
146,15,7.06305840616117
130,14,11.0016091988919
71,10,3.94911585419703
96,13,4.06296207697209
134,11,3.32532429937562
129,10,4.27777820552743
84,9,5.35030169682069
40,13,2.2692588993855
60,10,3.00154085012992
82,10,3.62859912952223
67,10,3.27188198641242
95,10,4.52026279573885
150,17,5.69314562791525
147,10,3.4105069919658
109,10,3.05503359987634
124,7,3.33444871783835
119,9,4.78079187654762
75,13,3.73809547049155
107,8,6.15653588214478
57,8,3.30088429933208
145,14,4.3449772841209
140,14,9.7667477156757
139,11,2.24748040652762
110,18,10.0522099208793
134,13,7.49366823397597
118,9,3.63736455317712
81,5,2.72804284377041
127,13,3.56118685397355
136,18,5.80257104590853
76,4,0.544287072801715
77,7,2.0636499205787
76,8,4.53300439925877
102,13,4.3999563643385
119,17,8.74177047385832
137,12,4.65066209276717
127,12,5.97134736944678
71,7,2.05179235090826
137,8,3.09500718076561
126,15,4.07227063461151
109,8,3.74305086857484
119,8,3.8025593128706
118,8,1.99990023136256
101,8,3.37504521989517
125,13,6.99371471963684
141,19,8.48385677187182
136,11,4.10892398234919
57,15,5.40877462449762
54,6,1.07968507882537
150,18,6.55388055983171
48,6,3.89249928367669
124,11,4.36876021738561
73,15,7.90596824820913
68,10,4.01641933192189
147,11,3.6274354792833
57,13,6.80188188658929
88,12,3.57450954657207
132,16,9.42260588972097
105,16,7.19905432629471
115,14,4.91718041223568
142,14,4.79901230624627
130,8,3.55838257434903
145,14,7.46131821970588
145,9,3.7585509244726
137,12,6.12927827022402
144,11,5.45574595791191
100,6,1.82742742776396
113,8,2.05304719960155
112,12,4.65568656336284
147,10,3.41862216778232
129,10,2.24163602352099
122,9,2.53820301185578
124,7,2.52111894691777
114,12,3.30443516716583
119,17,7.019859375078
75,6,1.25718324255346
148,10,3.75610451531901
133,15,4.89035860477642
93,15,8.33381313758573
78,14,8.94837198823959
84,10,3.83370707104904
109,7,1.94099665479928
105,7,2.73572641570393
113,9,3.63589582493757
57,5,1.24999796130698
100,8,1.4440384652706
136,7,2.12726886956146
79,6,2.02084200366277
137,8,1.01621909454113
143,12,5.51669903670719
121,11,3.46509283746873
52,5,1.67260698186185
43,5,2.04433907983618
32,8,1.8202751251155
64,7,1.97504008916186
106,9,2.40417395913543
73,7,4.82267549439207
63,6,2.98580021932764
118,13,7.03891382755154
97,10,2.88549167223838
138,19,8.99423889972369
140,17,5.91355406015538
130,10,4.19306031445374
147,9,2.40529939967626
82,10,3.84646231719683
148,14,3.83060072923887
147,17,8.21875782939608
144,13,3.45889530704717
131,12,4.59573715706946
117,12,3.24212581890707
118,11,3.33473219429629
135,15,5.89002702881488
63,9,2.98697925795078
44,9,4.76758767334499
81,14,3.25064973716316
125,12,2.82268279576991
147,12,2.67297097318793
117,9,1.93643847486804
146,11,2.78076535086011
130,13,5.52169143336743
124,12,2.17335379263294
148,13,3.48134273707049
44,7,2.86562869109912
69,6,2.00927477976936
54,5,2.10675762562291
86,5,2.33835683863718
36,5,1.43612399665266
105,11,6.76233969721427
140,14,6.28199087324903
111,14,11.3785658706039
138,10,5.20965651936866
79,10,4.20548110033121
66,9,0.903073962997519
116,7,2.10092171610514
140,10,3.02983609964753
111,15,5.77299947447778
134,11,5.91124439209152
142,11,3.71085416454306
145,8,2.78156865987996
86,6,2.71422749968595
76,8,2.13513464672504
82,11,3.65002888593547
93,6,0.671415167369721
145,17,9.94046339158259
145,13,4.84337182310531
128,12,3.96178946654161
131,18,9.32886638291106
150,10,4.10476964977328
148,7,2.52570898341919
96,9,1.85110926542104
132,8,1.59466998798635
79,13,6.06624230696369
128,15,6.17228702400113
108,14,3.20662643276938
148,21,11.9779271912627
147,14,3.14217519676525
133,11,3.97466209645339
94,7,2.26671910675426
142,6,1.35886599588653
131,9,4.30786402341399
114,13,5.77255037987431
120,15,5.23222551095981
130,11,5.7052076619013
93,15,5.81622607214775
118,9,2.30906651114525
130,10,7.32072749629569
112,13,5.69264261622284
105,12,3.48974900830969
137,12,5.92764797600991
123,8,4.47121950275493
135,12,4.40444408807198
62,11,4.4819335662872
131,9,2.960407227711
140,9,5.02546172054917
121,17,6.78115100765861
100,9,2.90004316540732
65,10,7.64107463348567
88,9,4.50815893219975
103,11,6.84550306527829
145,9,1.94259427917202
118,8,1.72242519901674
147,7,3.09208786389336
134,12,4.13763565061793
51,15,3.23148624773194
58,7,5.10453703440556
39,11,3.26963275310185
72,9,1.73148520740418
93,13,6.48675667070867
75,18,4.47719157315923
95,10,5.04176997151827
145,14,7.93844767284173
147,8,2.4162899192479
131,7,3.57857950205911
70,7,3.64766854558147
94,12,6.84624217318921
116,7,0.838250079270256
129,11,3.25471693364888
143,11,4.79311105532303
125,11,3.61665169387323
96,12,4.00918315670782
